ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,rbd_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut
major_test,0,61,1679,0.0,1246864.8,Global,r75,2024-07-29,138656.0,232,0.0,1052.0,0.0,BA.2
major_test,0,61,1680,0.0,1246864.8,Global,r75,2024-07-30,138290.86,231,0.0,1045.2858,0.0,BA.2
major_test,0,61,1681,0.0,1246864.8,Global,r75,2024-07-31,137921.72,229,0.0,1036.1428,0.0,BA.2
major_test,0,61,1682,0.0,1246864.8,Global,r75,2024-08-01,137586.72,226,0.0,1021.0,0.0,BA.2
major_test,0,61,1683,0.0,1246864.8,Global,r75,2024-08-02,137247.28,226,0.0,1008.7143,0.0,BA.2
major_test,0,61,1684,0.0,1246864.8,Global,r75,2024-08-03,136914.86,223,0.0,1018.4286,0.0,BA.2
major_test,0,61,1685,0.0,1246864.8,Global,r75,2024-08-04,136614.28,221,0.0,1003.4286,0.0,BA.2
major_test,0,61,1686,0.0,1246864.8,Global,r75,2024-08-05,136334.72,220,0.0,991.2857,0.0,BA.2
major_test,0,61,1687,0.0,1246864.8,Global,r75,2024-08-06,136061.58,219,0.0,977.1429,0.0,BA.2
major_test,0,61,1688,0.0,1246864.8,Global,r75,2024-08-07,135797.0,215,0.0,973.1429,0.0,BA.2
major_test,0,61,1689,0.0,1246864.8,Global,r75,2024-08-08,135593.0,214,0.0,963.1429,0.0,BA.2
major_test,0,61,1690,0.0,1246864.8,Global,r75,2024-08-09,135432.28,212,0.0,937.4286,0.0,BA.2
major_test,0,61,1691,0.0,1246864.8,Global,r75,2024-08-10,135281.14,210,0.0,918.5714,0.0,BA.2
major_test,0,61,1692,0.0,1246864.8,Global,r75,2024-08-11,135130.58,207,0.0,913.0,0.0,BA.2
major_test,0,61,1693,0.0,1246864.8,Global,r75,2024-08-12,134989.0,206,0.0,896.4286,0.0,BA.2
major_test,0,61,1694,0.0,1246864.8,Global,r75,2024-08-13,134830.72,205,0.0,906.2857,0.0,BA.2
major_test,0,61,1695,0.0,1246864.8,Global,r75,2024-08-14,134684.42,205,0.0,897.1429,0.0,BA.2
major_test,0,61,1696,0.0,1246864.8,Global,r75,2024-08-15,134534.42,203,0.0,889.4286,0.0,BA.2
major_test,0,61,1697,0.0,1246864.8,Global,r75,2024-08-16,134373.42,201,0.0,897.0,0.0,BA.2
major_test,0,61,1698,0.0,1246864.8,Global,r75,2024-08-17,134223.28,199,0.0,894.1429,0.0,BA.2
major_test,0,61,1699,0.0,1246864.8,Global,r75,2024-08-18,134072.58,197,0.0,875.8571,0.0,BA.2
major_test,0,61,1700,0.0,1246864.8,Global,r75,2024-08-19,133910.28,195,0.0,871.4286,0.0,BA.2
major_test,0,61,1701,0.0,1246864.8,Global,r75,2024-08-20,133757.14,194,0.0,853.5714,0.0,BA.2
major_test,0,61,1702,0.0,1246864.8,Global,r75,2024-08-21,133591.0,191,0.0,853.1429,0.0,BA.2
major_test,0,61,1703,0.0,1246864.8,Global,r75,2024-08-22,133426.58,189,0.0,847.8571,0.0,BA.2
major_test,0,61,1704,0.0,1246864.8,Global,r75,2024-08-23,133283.28,187,0.0,836.5714,0.0,BA.2
major_test,0,61,1705,0.0,1246864.8,Global,r75,2024-08-24,133174.14,185,0.0,835.8571,0.0,BA.2
major_test,0,61,1706,0.0,1246864.8,Global,r75,2024-08-25,133119.42,183,0.0,837.4286,0.0,BA.2
major_test,0,61,1707,0.0,1246864.8,Global,r75,2024-08-26,133094.14,182,0.0,846.4286,0.0,BA.2
major_test,0,61,1708,0.0,1246864.8,Global,r75,2024-08-27,133095.28,181,0.0,848.5714,0.0,BA.2
major_test,0,61,1709,0.0,1246864.8,Global,r75,2024-08-28,133115.14,180,0.0,834.7143,0.0,BA.2
major_test,0,61,1710,0.0,1246864.8,Global,r75,2024-08-29,133156.58,178,0.0,840.7143,0.0,BA.2
major_test,0,61,1711,0.0,1246864.8,Global,r75,2024-08-30,133239.42,176,0.0,803.0,0.0,BA.2
major_test,0,61,1712,0.0,1246864.8,Global,r75,2024-08-31,133291.14,174,0.0,800.1429,0.0,BA.2
major_test,0,61,1713,0.0,1246864.8,Global,r75,2024-09-01,133344.58,174,0.0,798.0,0.0,BA.2
major_test,0,61,1714,0.0,1246864.8,Global,r75,2024-09-02,133410.0,172,0.0,791.5714,0.0,BA.2
major_test,0,61,1715,0.0,1246864.8,Global,r75,2024-09-03,133467.42,172,0.0,785.0,0.0,BA.2
major_test,0,61,1716,0.0,1246864.8,Global,r75,2024-09-04,133511.42,170,0.0,785.7143,0.0,BA.2
major_test,0,61,1717,0.0,1246864.8,Global,r75,2024-09-05,133566.14,169,0.0,779.0,0.0,BA.2
major_test,0,61,1718,0.0,1246864.8,Global,r75,2024-09-06,133609.58,167,0.0,809.1429,0.0,BA.2
major_test,0,61,1719,0.0,1246864.8,Global,r75,2024-09-07,133704.0,165,0.0,789.1429,0.0,BA.2
major_test,0,61,1720,0.0,1246864.8,Global,r75,2024-09-08,133780.72,163,0.0,774.5714,0.0,BA.2
major_test,0,61,1721,0.0,1246864.8,Global,r75,2024-09-09,133846.72,163,0.0,769.1429,0.0,BA.2
major_test,0,61,1722,0.0,1246864.8,Global,r75,2024-09-10,133913.28,163,0.0,767.2857,0.0,BA.2
major_test,0,61,1723,0.0,1246864.8,Global,r75,2024-09-11,133989.72,162,0.0,766.7143,0.0,BA.2
major_test,0,61,1724,0.0,1246864.8,Global,r75,2024-09-12,134080.58,162,0.0,764.7143,0.0,BA.2
major_test,0,61,1725,0.0,1246864.8,Global,r75,2024-09-13,134195.28,162,0.0,752.2857,0.0,BA.2
major_test,0,61,1726,0.0,1246864.8,Global,r75,2024-09-14,134303.58,162,0.0,754.0,0.0,BA.2
major_test,0,61,1727,0.0,1246864.8,Global,r75,2024-09-15,134418.14,162,0.0,759.5714,0.0,BA.2
major_test,0,61,1728,0.0,1246864.8,Global,r75,2024-09-16,134549.42,162,0.0,753.2857,0.0,BA.2
major_test,0,61,1729,0.0,1246864.8,Global,r75,2024-09-17,134682.86,162,0.0,733.8571,0.0,BA.2
major_test,0,61,1730,0.0,1246864.8,Global,r75,2024-09-18,134795.14,160,0.0,729.1429,0.0,BA.2
major_test,0,61,1731,0.0,1246864.8,Global,r75,2024-09-19,134911.28,158,0.0,729.7143,0.0,BA.2
major_test,0,61,1732,0.0,1246864.8,Global,r75,2024-09-20,135039.72,157,0.0,709.2857,0.0,BA.2
major_test,0,61,1733,0.0,1246864.8,Global,r75,2024-09-21,135160.28,156,0.0,688.4286,0.0,BA.2
major_test,0,61,1734,0.0,1246864.8,Global,r75,2024-09-22,135285.0,156,0.0,666.5714,0.0,BA.2
major_test,0,61,1735,0.0,1246864.8,Global,r75,2024-09-23,135403.28,156,0.0,656.1429,0.0,BA.2
major_test,0,61,1736,0.0,1246864.8,Global,r75,2024-09-24,135517.42,156,0.0,649.2857,0.0,BA.2
major_test,0,61,1737,0.0,1246864.8,Global,r75,2024-09-25,135641.72,154,0.0,639.5714,0.0,BA.2
major_test,0,61,1738,0.0,1246864.8,Global,r75,2024-09-26,135769.42,153,0.0,621.8571,0.0,BA.2
major_test,0,61,1739,0.0,1246864.8,Global,r75,2024-09-27,135876.72,152,0.0,573.7143,0.0,BA.2
major_test,0,61,1740,0.0,1246864.8,Global,r75,2024-09-28,135927.28,152,0.0,535.8571,0.0,BA.2
major_test,0,61,1741,0.0,1246864.8,Global,r75,2024-09-29,135938.14,151,0.0,503.42856,0.0,BA.2
major_test,0,61,1742,0.0,1246864.8,Global,r75,2024-09-30,135908.58,151,0.0,468.2857,0.0,BA.2
major_test,0,61,1743,0.0,1246864.8,Global,r75,2024-10-01,135841.58,151,0.0,437.7143,0.0,BA.2
major_test,0,61,1744,0.0,1246864.8,Global,r75,2024-10-02,135744.42,150,0.0,417.0,0.0,BA.2
major_test,0,61,1745,0.0,1246864.8,Global,r75,2024-10-03,135634.42,150,0.0,386.42856,0.0,BA.2
major_test,0,61,1746,0.0,1246864.8,Global,r75,2024-10-04,135502.0,146,0.0,338.57144,0.0,BA.2
major_test,0,61,1747,0.0,1246864.8,Global,r75,2024-10-05,135344.28,145,0.0,298.42856,0.0,BA.2
major_test,0,61,1748,0.0,1246864.8,Global,r75,2024-10-06,135149.72,144,0.0,262.7143,0.0,BA.2
major_test,0,61,1749,0.0,1246864.8,Global,r75,2024-10-07,134924.28,143,0.0,234.14285,0.0,BA.2
major_test,0,61,1750,0.0,1246864.8,Global,r75,2024-10-08,134680.58,141,0.0,213.28572,0.0,BA.2
major_test,0,61,1751,0.0,1246864.8,Global,r75,2024-10-09,134419.72,141,0.0,199.71428,0.0,BA.2
major_test,0,61,1752,0.0,1246864.8,Global,r75,2024-10-10,134150.86,139,0.0,186.42857,0.0,BA.2
major_test,0,61,1753,0.0,1246864.8,Global,r75,2024-10-11,133889.14,138,0.0,153.14285,0.0,BA.2
major_test,0,61,1754,0.0,1246864.8,Global,r75,2024-10-12,133586.58,138,0.0,132.57143,0.0,BA.2
major_test,0,61,1755,0.0,1246864.8,Global,r75,2024-10-13,133266.86,138,0.0,109.57143,0.0,BA.2
major_test,0,61,1756,0.0,1246864.8,Global,r75,2024-10-14,132927.42,138,0.0,79.14286,0.0,BA.2
major_test,0,61,1757,0.0,1246864.8,Global,r75,2024-10-15,132559.14,138,0.0,53.57143,0.0,BA.2
major_test,0,61,1758,0.0,1246864.8,Global,r75,2024-10-16,132163.0,136,0.0,38.0,0.0,BA.2
major_test,0,71,794,229.14285,272.71432,Global,r88,2022-02-25,3492761.5,782,5.857143,16991.715,0.00034470583,BA.5
major_test,0,71,795,234.57143,278.57147,Global,r88,2022-02-26,3490393.8,784,5.714286,15980.143,0.00035758666,BA.5
major_test,0,71,796,240.28572,284.28577,Global,r88,2022-02-27,3486910.8,783,6.285714,15789.857,0.00039808557,BA.5
major_test,0,71,797,246.57143,290.57147,Global,r88,2022-02-28,3483234.8,784,5.714286,16134.286,0.00035417036,BA.5
major_test,0,71,798,252.28572,296.28577,Global,r88,2022-03-01,3479905.2,787,5.714286,16508.0,0.00034615252,BA.5
major_test,0,71,799,258.0,302.00006,Global,r88,2022-03-02,3476969.0,786,3.142857,16904.0,0.00018592387,BA.5
major_test,0,71,800,261.14285,305.1429,Global,r88,2022-03-03,3475492.8,783,2.4285715,17584.572,0.00013810808,BA.5
major_test,0,71,801,263.57144,307.57147,Global,r88,2022-03-04,3475083.8,782,2.4285715,18827.143,0.0001289931,BA.5
major_test,0,71,802,266.0,310.00003,Global,r88,2022-03-05,3476004.8,781,3.142857,18996.715,0.00016544214,BA.5
major_test,0,71,803,269.14285,313.14288,Global,r88,2022-03-06,3477310.8,780,3.0,19288.857,0.0001555302,BA.5
major_test,0,71,804,272.14285,316.14288,Global,r88,2022-03-07,3478959.2,780,3.0,18928.715,0.00015848936,BA.5
major_test,0,71,805,275.14285,319.14288,Global,r88,2022-03-08,3480403.8,781,3.5714285,18650.428,0.00019149312,BA.5
major_test,0,71,806,278.7143,322.71432,Global,r88,2022-03-09,3481431.2,783,3.4285715,18412.285,0.00018621108,BA.5
major_test,0,71,807,282.14285,326.14288,Global,r88,2022-03-10,3481464.5,783,3.4285715,18635.715,0.00018397853,BA.5
major_test,0,71,808,285.57144,329.57144,Global,r88,2022-03-11,3482393.8,783,3.857143,18671.572,0.00020657836,BA.5
major_test,0,71,809,289.42856,333.4286,Global,r88,2022-03-12,3483910.2,784,2.857143,18970.715,0.00015060807,BA.5
major_test,0,71,810,292.2857,336.28574,Global,r88,2022-03-13,3486227.5,784,2.7142856,18817.285,0.00014424427,BA.5
major_test,0,71,811,294.85715,339.00003,Global,r88,2022-03-14,3488738.8,786,2.5714285,19403.143,0.0001325264,BA.5
major_test,0,71,812,297.2857,341.57147,Global,r88,2022-03-15,3491854.5,787,1.8571428,19546.572,9.501118e-05,BA.5
major_test,0,71,813,299.0,343.42862,Global,r88,2022-03-16,3495142.8,788,2.0,19985.857,0.00010007076,BA.5
major_test,0,71,814,300.85715,345.42862,Global,r88,2022-03-17,3499187.0,787,1.8571428,19429.857,9.5581905e-05,BA.5
major_test,0,71,815,302.57144,347.28577,Global,r88,2022-03-18,3502607.2,786,1.2857143,19025.143,6.757974e-05,BA.5
major_test,0,71,816,303.7143,348.57147,Global,r88,2022-03-19,3506025.5,785,2.7142856,18968.857,0.00014309167,BA.5
major_test,0,71,817,306.2857,351.28577,Global,r88,2022-03-20,3509601.8,785,3.2857144,18769.428,0.00017505672,BA.5
major_test,0,71,818,309.42856,354.57147,Global,r88,2022-03-21,3513132.5,787,4.142857,18617.857,0.00022252061,BA.5
major_test,0,71,819,313.42856,358.71432,Global,r88,2022-03-22,3516852.5,789,4.857143,18775.715,0.00025869283,BA.5
major_test,0,71,820,318.0,363.57147,Global,r88,2022-03-23,3521040.2,791,5.0,18635.285,0.0002683082,BA.5
major_test,0,71,821,322.7143,368.57147,Global,r88,2022-03-24,3525111.2,790,5.0,18859.0,0.00026512542,BA.5
major_test,0,71,822,327.42856,373.57147,Global,r88,2022-03-25,3529663.5,788,7.142857,19774.0,0.0003612247,BA.5
major_test,0,71,823,334.2857,380.71432,Global,r88,2022-03-26,3534633.8,789,7.428571,19290.572,0.00038508818,BA.5
major_test,0,71,824,341.42856,388.14288,Global,r88,2022-03-27,3539022.8,789,8.428572,18424.0,0.00045747784,BA.5
major_test,0,71,825,349.7143,396.57144,Global,r88,2022-03-28,3542720.2,793,8.142858,17304.572,0.00047056103,BA.5
major_test,0,71,826,357.7143,404.7143,Global,r88,2022-03-29,3545155.8,792,10.0,16433.428,0.00060851575,BA.5
major_test,0,71,827,367.7143,414.7143,Global,r88,2022-03-30,3546541.2,792,11.0,15532.714,0.00070818275,BA.5
major_test,0,71,828,378.57144,425.7143,Global,r88,2022-03-31,3547009.8,790,12.285714,14742.286,0.0008333656,BA.5
major_test,0,71,829,390.7143,438.0,Global,r88,2022-04-01,3546509.5,790,14.0,13102.0,0.0010685391,BA.5
major_test,0,71,830,404.57144,452.0,Global,r88,2022-04-02,3544509.8,793,16.428572,12714.571,0.0012921059,BA.5
major_test,0,71,831,420.85715,468.42856,Global,r88,2022-04-03,3541879.8,794,21.142857,12820.286,0.0016491719,BA.5
major_test,0,71,832,441.85715,489.5714,Global,r88,2022-04-04,3539300.2,794,27.142857,13210.143,0.0020546983,BA.5
major_test,0,71,833,468.85715,516.7143,Global,r88,2022-04-05,3536958.8,794,29.142857,13292.286,0.0021924637,BA.5
major_test,0,71,834,497.85715,545.8572,Global,r88,2022-04-06,3534707.2,793,30.0,13277.571,0.0022594493,BA.5
major_test,0,71,835,527.7143,575.8572,Global,r88,2022-04-07,3532844.0,795,31.714285,13366.857,0.002372606,BA.5
major_test,0,71,836,559.2857,607.5715,Global,r88,2022-04-08,3531179.5,795,37.142857,13287.714,0.002795278,BA.5
major_test,0,71,837,596.2857,644.71436,Global,r88,2022-04-09,3529688.8,798,40.285713,13250.286,0.0030403656,BA.5
major_test,0,71,838,636.4286,685.00006,Global,r88,2022-04-10,3528388.2,797,38.142857,13207.714,0.0028879228,BA.5
major_test,0,71,839,674.4286,723.14294,Global,r88,2022-04-11,3526961.5,798,36.285713,12839.571,0.0028260844,BA.5
major_test,0,71,840,710.5714,759.42865,Global,r88,2022-04-12,3525196.2,798,36.142857,12523.429,0.0028860192,BA.5
major_test,0,71,841,746.5714,795.57153,Global,r88,2022-04-13,3523037.0,798,38.714287,12500.286,0.003097072,BA.5
major_test,0,71,842,785.2857,834.2858,Global,r88,2022-04-14,3520223.8,797,39.42857,12198.286,0.003232304,BA.5
major_test,0,71,843,824.7143,873.7144,Global,r88,2022-04-15,3516636.5,796,34.57143,11137.714,0.003103997,BA.5
major_test,0,71,844,859.0,908.2858,Global,r88,2022-04-16,3511556.5,795,41.142857,11912.0,0.0034538999,BA.5
major_test,0,71,845,899.8571,949.4287,Global,r88,2022-04-17,3506961.2,796,49.857143,12056.143,0.004135414,BA.5
major_test,0,71,846,949.4286,999.2858,Global,r88,2022-04-18,3502134.5,799,53.42857,12200.714,0.0043791346,BA.5
major_test,0,71,847,1002.5714,1052.7144,Global,r88,2022-04-19,3496882.8,802,62.857143,12498.714,0.005029089,BA.5
major_test,0,71,848,1065.1428,1115.5715,Global,r88,2022-04-20,3491631.8,802,70.28571,12460.0,0.005640908,BA.5
major_test,0,71,849,1135.1428,1185.8573,Global,r88,2022-04-21,3486117.8,804,75.85714,12666.857,0.0059886314,BA.5
major_test,0,71,850,1210.5714,1261.7145,Global,r88,2022-04-22,3480820.0,805,95.0,13314.0,0.007135346,BA.5
major_test,0,71,851,1305.4286,1356.7145,Global,r88,2022-04-23,3475774.2,809,108.14286,12485.571,0.008661427,BA.5
major_test,0,71,852,1413.4286,1464.8573,Global,r88,2022-04-24,3469569.2,811,110.28571,12199.429,0.009040236,BA.5
major_test,0,71,853,1523.5714,1575.1431,Global,r88,2022-04-25,3463116.8,812,123.85714,11925.286,0.0103860935,BA.5
major_test,0,71,854,1647.2856,1699.0002,Global,r88,2022-04-26,3456525.2,811,132.14285,11551.429,0.011439525,BA.5
major_test,0,71,855,1779.2856,1831.1431,Global,r88,2022-04-27,3449262.2,812,134.42857,11367.429,0.011825768,BA.5
major_test,0,71,856,1913.5714,1965.5717,Global,r88,2022-04-28,3442054.8,813,138.14285,11103.857,0.012440979,BA.5
major_test,0,71,857,2051.7144,2103.7146,Global,r88,2022-04-29,3434334.0,814,142.14285,10782.714,0.013182474,BA.5
major_test,0,71,858,2193.8572,2245.8574,Global,r88,2022-04-30,3425773.8,814,152.42857,10582.429,0.014403931,BA.5
major_test,0,71,859,2346.2856,2398.286,Global,r88,2022-05-01,3416635.5,816,174.0,10397.143,0.016735367,BA.5
major_test,0,71,860,2520.0,2572.286,Global,r88,2022-05-02,3406679.8,822,189.28572,10454.0,0.018106535,BA.5
major_test,0,71,861,2707.5715,2761.5715,Global,r88,2022-05-03,3396564.8,822,206.0,10690.714,0.019269058,BA.5
major_test,0,71,862,2911.7144,2967.5715,Global,r88,2022-05-04,3386549.8,823,227.71428,10717.857,0.02124625,BA.5
major_test,0,71,863,3137.5713,3195.286,Global,r88,2022-05-05,3375284.2,827,244.14285,10759.429,0.022691062,BA.5
major_test,0,71,864,3379.8572,3439.4287,Global,r88,2022-05-06,3363686.2,829,298.2857,11139.571,0.026777126,BA.5
major_test,0,71,865,3676.2856,3737.7144,Global,r88,2022-05-07,3352292.8,834,324.7143,11273.714,0.028802779,BA.5
major_test,0,71,866,3999.1428,4062.4287,Global,r88,2022-05-08,3341187.8,835,346.85715,11434.143,0.030335212,BA.5
major_test,0,71,867,4344.4287,4409.2856,Global,r88,2022-05-09,3330358.2,840,376.14285,11536.714,0.032603987,BA.5
major_test,0,71,868,4720.4287,4785.4287,Global,r88,2022-05-10,3319438.2,840,389.85715,11489.143,0.03393266,BA.5
major_test,0,71,869,5110.2856,5175.2856,Global,r88,2022-05-11,3308687.8,843,405.42856,11548.714,0.035105947,BA.5
major_test,0,71,870,5514.857,5580.7144,Global,r88,2022-05-12,3298181.2,844,419.14285,11599.286,0.036135226,BA.5
major_test,0,71,871,5933.1426,5999.8574,Global,r88,2022-05-13,3287623.5,844,459.7143,11358.571,0.0404729,BA.5
major_test,0,71,872,6391.7144,6459.572,Global,r88,2022-05-14,3276997.0,849,509.0,11270.714,0.045161292,BA.5
major_test,0,71,873,6899.5713,6968.572,Global,r88,2022-05-15,3266189.8,855,551.5714,11226.0,0.049133386,BA.5
major_test,0,71,874,7450.0,7520.143,Global,r88,2022-05-16,3255546.8,855,582.7143,11018.571,0.052884743,BA.5
major_test,0,71,875,8031.5713,8102.8574,Global,r88,2022-05-17,3244632.2,859,624.8571,10890.571,0.05737597,BA.5
major_test,0,71,876,8655.143,8727.715,Global,r88,2022-05-18,3233279.2,864,652.2857,10808.857,0.060347334,BA.5
major_test,0,71,877,9307.0,9380.001,Global,r88,2022-05-19,3221517.2,864,705.5714,10842.429,0.06507503,BA.5
major_test,0,71,878,10012.143,10085.572,Global,r88,2022-05-20,3210134.8,865,828.2857,10724.857,0.07723046,BA.5
major_test,0,71,879,10840.143,10913.858,Global,r88,2022-05-21,3198983.5,867,930.2857,10816.571,0.0860056,BA.5
major_test,0,71,880,11770.143,11844.145,Global,r88,2022-05-22,3188806.8,866,1013.1429,10860.857,0.09328388,BA.5
major_test,0,71,881,12783.0,12857.287,Global,r88,2022-05-23,3178382.5,873,1063.5714,10736.0,0.09906589,BA.5
major_test,0,71,882,13846.285,13920.858,Global,r88,2022-05-24,3168100.8,874,1165.5714,10804.0,0.10788332,BA.5
major_test,0,71,883,15011.714,15086.43,Global,r88,2022-05-25,3157684.8,877,1224.0,10767.0,0.11368069,BA.5
major_test,0,71,884,16235.571,16310.43,Global,r88,2022-05-26,3146107.0,878,1287.4286,10711.286,0.12019365,BA.5
major_test,0,71,885,17522.857,17597.857,Global,r88,2022-05-27,3133549.2,881,1409.7142,10102.571,0.13954014,BA.5
major_test,0,71,886,18932.57,19007.572,Global,r88,2022-05-28,3119643.8,884,1592.8572,10389.143,0.1533194,BA.5
major_test,0,71,887,20525.428,20600.43,Global,r88,2022-05-29,3104698.2,889,1738.8572,10447.0,0.1664456,BA.5
major_test,0,71,888,22264.285,22339.287,Global,r88,2022-05-30,3089584.8,890,1938.1428,10791.857,0.17959307,BA.5
major_test,0,71,889,24202.428,24277.43,Global,r88,2022-05-31,3074233.8,892,2085.8572,10794.857,0.19322693,BA.5
major_test,0,71,890,26288.285,26363.287,Global,r88,2022-06-01,3058784.8,893,2212.2856,10850.429,0.20388924,BA.5
major_test,0,71,891,28500.57,28575.572,Global,r88,2022-06-02,3043545.0,893,2306.4285,10860.857,0.21236154,BA.5
major_test,0,71,892,30807.0,30882.0,Global,r88,2022-06-03,3028539.0,894,2462.5715,11105.143,0.22175056,BA.5
major_test,0,71,893,33269.57,33344.57,Global,r88,2022-06-04,3014056.8,895,2857.2856,11466.286,0.24919015,BA.5
major_test,0,71,894,36126.855,36201.855,Global,r88,2022-06-05,3000430.5,901,3138.5715,11585.143,0.2709135,BA.5
major_test,0,71,895,39265.43,39340.426,Global,r88,2022-06-06,2987351.0,902,3407.7144,11693.714,0.2914142,BA.5
major_test,0,71,896,42673.145,42748.14,Global,r88,2022-06-07,2974985.8,907,3643.2856,11850.714,0.30743176,BA.5
major_test,0,71,897,46316.43,46391.426,Global,r88,2022-06-08,2963520.5,910,3799.2856,11923.143,0.318648,BA.5
major_test,0,71,898,50115.715,50190.71,Global,r88,2022-06-09,2953758.8,912,3990.2856,11987.0,0.33288443,BA.5
major_test,0,71,899,54105.285,54180.996,Global,r88,2022-06-10,2944620.8,913,4617.857,12585.571,0.36691675,BA.5
major_test,0,71,900,58722.43,58798.85,Global,r88,2022-06-11,2936662.2,912,4721.5713,11961.286,0.39473775,BA.5
major_test,0,71,901,63443.285,63520.42,Global,r88,2022-06-12,2928472.0,913,5054.2856,12023.857,0.42035475,BA.5
major_test,0,71,902,68496.86,68574.71,Global,r88,2022-06-13,2920839.5,912,5216.143,11869.143,0.43947092,BA.5
major_test,0,71,903,73712.29,73790.85,Global,r88,2022-06-14,2913413.8,913,5414.4287,11793.857,0.45908886,BA.5
major_test,0,71,904,79126.0,79205.28,Global,r88,2022-06-15,2906340.0,912,5532.143,11769.714,0.47003207,BA.5
major_test,0,71,905,84657.29,84737.42,Global,r88,2022-06-16,2899753.8,911,5586.7144,11601.286,0.4815599,BA.5
major_test,0,71,906,90243.86,90324.13,Global,r88,2022-06-17,2893717.8,911,6003.0,11636.429,0.5158799,BA.5
major_test,0,71,907,96243.57,96327.13,Global,r88,2022-06-18,2887994.0,914,6476.7144,12004.571,0.5395207,BA.5
major_test,0,71,908,102717.0,102803.84,Global,r88,2022-06-19,2882972.2,914,6834.4287,12206.429,0.55990404,BA.5
major_test,0,71,909,109548.14,109638.27,Global,r88,2022-06-20,2879343.0,914,7227.0,12532.286,0.5766705,BA.5
major_test,0,71,910,116771.86,116865.27,Global,r88,2022-06-21,2877042.0,915,7514.7144,12650.286,0.59403515,BA.5
major_test,0,71,911,124283.29,124379.984,Global,r88,2022-06-22,2874721.2,911,7681.7144,12697.286,0.6049887,BA.5
major_test,0,71,912,131961.86,132061.7,Global,r88,2022-06-23,2872398.2,910,7947.0,12952.429,0.61355287,BA.5
major_test,0,71,913,139905.72,140008.7,Global,r88,2022-06-24,2870329.5,907,8494.286,13475.429,0.6303537,BA.5
major_test,0,71,914,148400.0,148502.98,Global,r88,2022-06-25,2868775.8,906,8666.714,13457.286,0.64401644,BA.5
major_test,0,71,915,157066.72,157169.7,Global,r88,2022-06-26,2867035.5,906,8844.286,13416.0,0.6592342,BA.5
major_test,0,71,916,165911.0,166013.98,Global,r88,2022-06-27,2865115.5,907,9150.143,13551.0,0.6752374,BA.5
major_test,0,71,917,175060.72,175164.12,Global,r88,2022-06-28,2863192.0,908,9482.857,13843.286,0.6850149,BA.5
major_test,0,71,918,184543.0,184646.98,Global,r88,2022-06-29,2861392.8,902,9778.571,14102.571,0.69338924,BA.5
major_test,0,71,919,194320.86,194425.56,Global,r88,2022-06-30,2859832.2,900,9937.286,14195.714,0.7000202,BA.5
major_test,0,71,920,204257.14,204362.84,Global,r88,2022-07-01,2857877.2,891,9675.286,13559.286,0.71355426,BA.5
major_test,0,71,921,213930.58,214038.12,Global,r88,2022-07-02,2855148.2,887,10436.571,14386.0,0.7254672,BA.5
major_test,0,71,922,224364.0,224474.7,Global,r88,2022-07-03,2853058.2,887,10804.143,14717.429,0.7341053,BA.5
major_test,0,71,923,235164.42,235278.84,Global,r88,2022-07-04,2850079.5,885,10953.143,14816.286,0.7392637,BA.5
major_test,0,71,924,246114.0,246231.98,Global,r88,2022-07-05,2846163.0,882,11178.571,14970.571,0.746703,BA.5
major_test,0,71,925,257288.42,257410.56,Global,r88,2022-07-06,2842374.5,875,11282.143,15021.0,0.7510913,BA.5
major_test,0,71,926,268565.84,268692.72,Global,r88,2022-07-07,2837915.0,871,11420.143,15116.286,0.755486,BA.5
major_test,0,71,927,279981.44,280112.88,Global,r88,2022-07-08,2832913.5,862,12237.857,16017.714,0.7640202,BA.5
major_test,0,71,928,292215.0,292350.72,Global,r88,2022-07-09,2828361.2,853,11917.571,15443.571,0.77168494,BA.5
major_test,0,71,929,304129.16,304268.28,Global,r88,2022-07-10,2822546.5,855,11828.286,15214.286,0.77744603,BA.5
major_test,0,71,930,315954.56,316096.56,Global,r88,2022-07-11,2815750.2,849,11860.143,15119.286,0.784438,BA.5
major_test,0,71,931,327812.0,327956.72,Global,r88,2022-07-12,2808505.8,846,11923.286,15039.714,0.7927868,BA.5
major_test,0,71,932,339733.16,339880.0,Global,r88,2022-07-13,2800938.8,840,12035.429,15108.0,0.7966262,BA.5
major_test,0,71,933,351767.0,351915.44,Global,r88,2022-07-14,2793159.8,830,12106.143,15126.286,0.8003381,BA.5
major_test,0,71,934,363871.28,364021.6,Global,r88,2022-07-15,2785093.2,823,11797.714,14649.143,0.80535185,BA.5
major_test,0,71,935,375666.84,375819.3,Global,r88,2022-07-16,2775877.0,820,12169.143,14965.0,0.8131736,BA.5
major_test,0,71,936,387834.16,387988.47,Global,r88,2022-07-17,2766948.8,820,12113.857,14809.429,0.8179828,BA.5
major_test,0,71,937,399946.16,400102.3,Global,r88,2022-07-18,2757657.2,817,12095.0,14681.571,0.8238219,BA.5
major_test,0,71,938,412039.28,412197.3,Global,r88,2022-07-19,2748110.2,816,12008.571,14530.571,0.8264349,BA.5
major_test,0,71,939,424046.16,424205.88,Global,r88,2022-07-20,2738272.0,802,11812.286,14235.429,0.8297809,BA.5
