t0,location,rbd_name,t1,target_ratio_t1_output,ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2025-02-25,North America,r1585,30,0.0047897519543766975,major_test,1,840,1890,0.0,0.0,66390.43,112,0.0,214.28572,0.0,NB.1.8.1,0.14285715,123.28571,0.0011587486,1
2025-02-26,Asia,r1585,30,0.0130558330565691,major_test,3,840,1891,3.2857144,3.2857141,11528.714,86,0.71428573,47.57143,0.0150150144472718,NB.1.8.1,2.857143,29.142857,0.09803922,0
2025-02-26,Europe,r1585,30,0.005141374189406633,major_test,2,840,1891,0.0,0.0,24553.143,98,0.0,39.285713,0.0,NB.1.8.1,0.14285715,30.857143,0.0046296297,0
2025-02-26,North America,r1585,30,0.004792836960405111,major_test,1,840,1891,0.0,0.0,65997.57,112,0.0,212.85715,0.0,NB.1.8.1,0.14285715,118.85714,0.0012019231,1
2025-02-27,Asia,r1585,30,0.015765713527798653,major_test,3,840,1892,4.0,4.0,11432.286,84,0.85714287,47.857143,0.0179104469716548,NB.1.8.1,2.5714285,28.285715,0.090909086,0
2025-02-27,Europe,r1585,30,0.0051002586260437965,major_test,2,840,1892,0.0,0.0,24379.572,98,0.0,39.857143,0.0,NB.1.8.1,0.14285715,28.285715,0.005050505,0
2025-02-27,North America,r1585,30,0.004671095870435238,major_test,1,840,1892,0.0,0.0,65649.86,111,0.0,217.42857,0.0,NB.1.8.1,0.14285715,114.57143,0.0012468828,1
2025-02-28,Asia,r1585,30,0.026365993544459343,major_test,3,840,1893,4.857143,4.857143,11337.0,83,0.85714287,50.285713,0.0170454550534486,NB.1.8.1,2.7142856,27.571428,0.098445594,0
2025-02-28,Europe,r1585,30,0.005042824894189835,major_test,2,840,1893,0.0,0.0,24207.572,97,0.0,40.57143,0.0,NB.1.8.1,0.14285715,27.857143,0.0051282053,0
2025-02-28,North America,r1585,30,0.0046828375197947025,major_test,1,840,1893,0.0,0.0,65305.715,110,0.0,218.85715,0.0,NB.1.8.1,0.2857143,114.14286,0.002503129,1
2025-03-01,Asia,r1585,30,0.031541600823402405,major_test,3,840,1894,5.714286,5.714286,11242.857,82,0.71428573,46.857143,0.0152439028024673,NB.1.8.1,2.857143,27.571428,0.103626944,0
2025-03-01,Europe,r1585,30,0.004993122536689043,major_test,2,840,1894,0.0,0.0,24039.715,95,0.0,42.142857,0.0,NB.1.8.1,0.14285715,27.714285,0.0051546395,0
2025-03-01,North America,r1585,30,0.004638879094272852,major_test,1,840,1894,0.0,0.0,64953.57,110,0.0,215.42857,0.0,NB.1.8.1,0.42857143,108.57143,0.0039473684,1
2025-03-02,Asia,r1585,30,0.03271569684147835,major_test,3,840,1895,6.4285717,6.4285717,11147.429,82,0.71428573,46.0,0.0155279505997896,NB.1.8.1,3.0,29.0,0.10344828,0
2025-03-02,Europe,r1585,30,0.005023110657930374,major_test,2,840,1895,0.0,0.0,23870.143,96,0.0,42.714287,0.0,NB.1.8.1,0.14285715,25.142857,0.0056818184,0
2025-03-02,North America,r1585,30,0.004632196854799986,major_test,1,840,1895,0.0,0.0,64599.0,110,0.14285715,207.71428,0.0006877579726278,NB.1.8.1,0.42857143,109.0,0.003931848,1
2025-03-03,Asia,r1585,30,0.04671630263328552,major_test,3,840,1896,7.1428576,7.1428576,11061.143,82,0.71428573,43.714287,0.0163398701697587,NB.1.8.1,3.0,28.428572,0.10552764,0
2025-03-03,Europe,r1585,30,0.004908756352961063,major_test,2,840,1896,0.0,0.0,23693.285,96,0.0,42.0,0.0,NB.1.8.1,0.2857143,25.857143,0.011049724,0
