ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,spike_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut
major_test,0,466,1621,1.0,267332.28,Global,s19065,2024-06-01,138901.58,1031,0.0,829.7143,0.0,BA.1
major_test,0,466,1622,1.0,267332.28,Global,s19065,2024-06-02,137847.42,1029,0.0,851.0,0.0,BA.1
major_test,0,466,1623,1.0,267332.28,Global,s19065,2024-06-03,136814.14,1028,0.0,864.5714,0.0,BA.1
major_test,0,466,1624,1.0,267332.28,Global,s19065,2024-06-04,135787.58,1025,0.0,868.4286,0.0,BA.1
major_test,0,466,1625,1.0,267332.28,Global,s19065,2024-06-05,134764.0,1013,0.0,883.8571,0.0,BA.1
major_test,0,466,1626,1.0,267332.28,Global,s19065,2024-06-06,133766.86,1006,0.0,892.2857,0.0,BA.1
major_test,0,466,1627,1.0,267332.28,Global,s19065,2024-06-07,132776.72,1001,0.0,810.4286,0.0,BA.1
major_test,0,466,1628,1.0,267332.28,Global,s19065,2024-06-08,131712.86,999,0.0,812.5714,0.0,BA.1
major_test,0,466,1629,1.0,267332.28,Global,s19065,2024-06-09,130657.71,998,0.0,809.1429,0.0,BA.1
major_test,0,466,1630,1.0,267332.28,Global,s19065,2024-06-10,129593.57,1000,0.0,804.7143,0.0,BA.1
major_test,0,466,1631,1.0,267332.28,Global,s19065,2024-06-11,128527.86,997,0.0,806.5714,0.0,BA.1
major_test,0,466,1632,1.0,267332.28,Global,s19065,2024-06-12,127474.14,991,0.0,804.2857,0.0,BA.1
major_test,0,466,1633,1.0,267332.28,Global,s19065,2024-06-13,126484.0,979,0.0,811.2857,0.0,BA.1
major_test,0,466,1634,1.0,267332.28,Global,s19065,2024-06-14,125526.14,970,0.0,837.8571,0.0,BA.1
major_test,0,466,1635,1.0,267332.28,Global,s19065,2024-06-15,124625.29,960,0.0,841.7143,0.0,BA.1
major_test,0,466,1636,1.0,267332.28,Global,s19065,2024-06-16,123759.43,958,0.0,855.2857,0.0,BA.1
major_test,0,466,1637,1.0,267332.28,Global,s19065,2024-06-17,122930.14,957,0.0,877.0,0.0,BA.1
major_test,0,466,1638,1.0,267332.28,Global,s19065,2024-06-18,122124.43,960,0.0,895.7143,0.0,BA.1
major_test,0,466,1639,1.0,267332.28,Global,s19065,2024-06-19,121351.57,949,0.0,896.0,0.0,BA.1
major_test,0,466,1640,1.0,267332.28,Global,s19065,2024-06-20,120818.0,944,0.0,899.7143,0.0,BA.1
major_test,0,466,1641,1.0,267332.28,Global,s19065,2024-06-21,120240.71,937,0.0,914.5714,0.0,BA.1
major_test,0,466,1642,1.0,267332.28,Global,s19065,2024-06-22,119634.29,931,0.0,938.7143,0.0,BA.1
major_test,0,466,1643,1.0,267332.28,Global,s19065,2024-06-23,118974.71,921,0.0,954.4286,0.0,BA.1
major_test,0,466,1644,1.0,267332.28,Global,s19065,2024-06-24,118274.86,918,0.0,970.4286,0.0,BA.1
major_test,0,466,1645,1.0,267332.28,Global,s19065,2024-06-25,117563.14,918,0.0,977.2857,0.0,BA.1
major_test,0,466,1646,1.0,267332.28,Global,s19065,2024-06-26,116827.43,914,0.0,988.1429,0.0,BA.1
major_test,0,466,1647,1.0,267332.28,Global,s19065,2024-06-27,116080.71,908,0.0,986.7143,0.0,BA.1
major_test,0,466,1648,1.0,267332.28,Global,s19065,2024-06-28,115283.14,902,0.0,981.8571,0.0,BA.1
major_test,0,466,1649,1.0,267332.28,Global,s19065,2024-06-29,114496.57,898,0.0,967.4286,0.0,BA.1
major_test,0,466,1650,1.0,267332.28,Global,s19065,2024-06-30,113704.86,893,0.0,949.4286,0.0,BA.1
major_test,0,466,1651,1.0,267332.28,Global,s19065,2024-07-01,112912.71,891,0.0,910.7143,0.0,BA.1
major_test,0,466,1652,1.0,267332.28,Global,s19065,2024-07-02,112107.14,891,0.0,903.0,0.0,BA.1
major_test,0,466,1653,1.0,267332.28,Global,s19065,2024-07-03,111309.71,888,0.0,910.4286,0.0,BA.1
major_test,0,466,1654,1.0,267332.28,Global,s19065,2024-07-04,110384.0,879,0.0,917.2857,0.0,BA.1
major_test,0,466,1655,1.0,267332.28,Global,s19065,2024-07-05,109577.71,871,0.0,919.1429,0.0,BA.1
major_test,0,466,1656,1.0,267332.28,Global,s19065,2024-07-06,108822.0,864,0.0,933.7143,0.0,BA.1
major_test,0,466,1657,1.0,267332.28,Global,s19065,2024-07-07,108138.29,858,0.0,943.4286,0.0,BA.1
major_test,0,466,1658,1.0,267332.28,Global,s19065,2024-07-08,107506.43,852,0.0,966.5714,0.0,BA.1
major_test,0,466,1659,1.0,267332.28,Global,s19065,2024-07-09,106918.14,850,0.0,973.8571,0.0,BA.1
major_test,0,466,1660,1.0,267332.28,Global,s19065,2024-07-10,106330.57,837,0.0,963.0,0.0,BA.1
major_test,0,466,1661,1.0,267332.28,Global,s19065,2024-07-11,105809.14,828,0.0,967.0,0.0,BA.1
major_test,0,466,1662,1.0,267332.28,Global,s19065,2024-07-12,105303.14,816,0.0,980.5714,0.0,BA.1
major_test,0,466,1663,1.0,267332.28,Global,s19065,2024-07-13,104810.43,805,0.0,988.8571,0.0,BA.1
major_test,0,466,1664,1.0,267332.28,Global,s19065,2024-07-14,104331.14,800,0.0,1006.4286,0.0,BA.1
major_test,0,466,1665,1.0,267332.28,Global,s19065,2024-07-15,103878.29,797,0.0,1026.5714,0.0,BA.1
major_test,0,466,1666,0.8571429,267332.28,Global,s19065,2024-07-16,103436.0,790,0.0,1027.2858,0.0,BA.1
major_test,0,466,1667,0.71428573,267332.28,Global,s19065,2024-07-17,103009.29,784,0.0,1036.1428,0.0,BA.1
major_test,0,466,1668,0.5714286,267332.28,Global,s19065,2024-07-18,102565.57,780,0.0,1043.8572,0.0,BA.1
major_test,0,466,1669,0.42857146,267332.28,Global,s19065,2024-07-19,102139.57,777,0.0,1073.0,0.0,BA.1
major_test,0,466,1670,0.2857143,267332.28,Global,s19065,2024-07-20,101753.29,772,0.0,1086.8572,0.0,BA.1
major_test,0,466,1671,0.14285715,267332.28,Global,s19065,2024-07-21,101400.86,764,0.0,1096.0,0.0,BA.1
major_test,0,466,1672,0.0,267332.28,Global,s19065,2024-07-22,101052.0,757,0.0,1082.8572,0.0,BA.1
major_test,0,466,1673,0.0,267332.28,Global,s19065,2024-07-23,100705.86,755,0.0,1085.5714,0.0,BA.1
major_test,0,466,1674,0.0,267332.28,Global,s19065,2024-07-24,100382.71,750,0.0,1091.4286,0.0,BA.1
major_test,0,466,1675,0.0,267332.28,Global,s19065,2024-07-25,100066.71,744,0.0,1094.1428,0.0,BA.1
major_test,0,466,1676,0.0,267332.28,Global,s19065,2024-07-26,99754.71,736,0.0,1080.1428,0.0,BA.1
major_test,0,466,1677,0.0,267332.28,Global,s19065,2024-07-27,99437.29,727,0.0,1055.2858,0.0,BA.1
major_test,0,466,1678,0.0,267332.28,Global,s19065,2024-07-28,99100.57,722,0.0,1047.8572,0.0,BA.1
major_test,0,466,1679,0.0,267332.28,Global,s19065,2024-07-29,98764.43,721,0.0,1052.0,0.0,BA.1
major_test,0,466,1680,0.0,267332.28,Global,s19065,2024-07-30,98433.71,720,0.0,1045.2858,0.0,BA.1
major_test,0,466,1681,0.0,267332.28,Global,s19065,2024-07-31,98095.86,710,0.0,1036.1428,0.0,BA.1
major_test,0,466,1682,0.0,267332.28,Global,s19065,2024-08-01,97781.14,705,0.0,1021.0,0.0,BA.1
major_test,0,466,1683,0.0,267332.28,Global,s19065,2024-08-02,97456.0,699,0.0,1008.7143,0.0,BA.1
major_test,0,466,1684,0.0,267332.28,Global,s19065,2024-08-03,97137.86,699,0.0,1018.4286,0.0,BA.1
major_test,0,466,1685,0.0,267332.28,Global,s19065,2024-08-04,96845.43,692,0.0,1003.4286,0.0,BA.1
major_test,0,466,1686,0.0,267332.28,Global,s19065,2024-08-05,96569.43,688,0.0,991.2857,0.0,BA.1
major_test,0,466,1687,0.0,267332.28,Global,s19065,2024-08-06,96302.43,686,0.0,977.1429,0.0,BA.1
major_test,0,466,1688,0.0,267332.28,Global,s19065,2024-08-07,96048.86,675,0.0,973.1429,0.0,BA.1
major_test,0,466,1689,0.0,267332.28,Global,s19065,2024-08-08,95833.14,666,0.0,963.1429,0.0,BA.1
major_test,0,466,1690,0.0,267332.28,Global,s19065,2024-08-09,95650.86,657,0.0,937.4286,0.0,BA.1
major_test,0,466,1691,0.0,267332.28,Global,s19065,2024-08-10,95471.43,652,0.0,918.5714,0.0,BA.1
major_test,0,466,1692,0.0,267332.28,Global,s19065,2024-08-11,95291.71,650,0.0,913.0,0.0,BA.1
major_test,0,466,1693,0.0,267332.28,Global,s19065,2024-08-12,95120.14,649,0.0,896.4286,0.0,BA.1
major_test,0,466,1694,0.0,267332.28,Global,s19065,2024-08-13,94936.86,648,0.0,906.2857,0.0,BA.1
major_test,0,466,1695,0.0,267332.28,Global,s19065,2024-08-14,94753.43,643,0.0,897.1429,0.0,BA.1
major_test,0,466,1696,0.0,267332.28,Global,s19065,2024-08-15,94577.43,636,0.0,889.4286,0.0,BA.1
major_test,0,466,1697,0.0,267332.28,Global,s19065,2024-08-16,94393.71,634,0.0,897.0,0.0,BA.1
major_test,0,466,1698,0.0,267332.28,Global,s19065,2024-08-17,94231.0,629,0.0,894.1429,0.0,BA.1
major_test,0,466,1699,0.0,267332.28,Global,s19065,2024-08-18,94069.0,625,0.0,875.8571,0.0,BA.1
major_test,0,466,1700,0.0,267332.28,Global,s19065,2024-08-19,93897.0,624,0.0,871.4286,0.0,BA.1
major_test,0,466,1701,0.0,267332.28,Global,s19065,2024-08-20,93729.86,623,0.0,853.5714,0.0,BA.1
major_test,0,466,1702,0.0,267332.28,Global,s19065,2024-08-21,93556.29,617,0.0,853.1429,0.0,BA.1
major_test,0,466,1703,0.0,267332.28,Global,s19065,2024-08-22,93378.43,613,0.0,847.8571,0.0,BA.1
major_test,0,466,1704,0.0,267332.28,Global,s19065,2024-08-23,93217.43,611,0.0,836.5714,0.0,BA.1
major_test,0,466,1705,0.0,267332.28,Global,s19065,2024-08-24,93076.29,609,0.0,835.8571,0.0,BA.1
major_test,0,466,1706,0.0,267332.28,Global,s19065,2024-08-25,92975.14,607,0.0,837.4286,0.0,BA.1
major_test,0,466,1707,0.0,267332.28,Global,s19065,2024-08-26,92898.14,604,0.0,846.4286,0.0,BA.1
major_test,0,466,1708,0.0,267332.28,Global,s19065,2024-08-27,92845.71,604,0.0,848.5714,0.0,BA.1
major_test,0,466,1709,0.0,267332.28,Global,s19065,2024-08-28,92812.0,603,0.0,834.7143,0.0,BA.1
major_test,0,466,1710,0.0,267332.28,Global,s19065,2024-08-29,92794.29,595,0.0,840.7143,0.0,BA.1
major_test,0,466,1711,0.0,267332.28,Global,s19065,2024-08-30,92809.43,591,0.0,803.0,0.0,BA.1
major_test,0,466,1712,0.0,267332.28,Global,s19065,2024-08-31,92799.43,587,0.0,800.1429,0.0,BA.1
major_test,0,466,1713,0.0,267332.28,Global,s19065,2024-09-01,92793.71,583,0.0,798.0,0.0,BA.1
major_test,0,466,1714,0.0,267332.28,Global,s19065,2024-09-02,92793.86,583,0.0,791.5714,0.0,BA.1
major_test,0,466,1715,0.0,267332.28,Global,s19065,2024-09-03,92781.71,583,0.0,785.0,0.0,BA.1
major_test,0,466,1716,0.0,267332.28,Global,s19065,2024-09-04,92757.0,579,0.0,785.7143,0.0,BA.1
major_test,0,466,1717,0.0,267332.28,Global,s19065,2024-09-05,92749.86,575,0.0,779.0,0.0,BA.1
major_test,0,466,1718,0.0,267332.28,Global,s19065,2024-09-06,92736.71,572,0.0,809.1429,0.0,BA.1
major_test,0,466,1719,0.0,267332.28,Global,s19065,2024-09-07,92762.0,569,0.0,789.1429,0.0,BA.1
major_test,0,466,1720,0.0,267332.28,Global,s19065,2024-09-08,92782.0,568,0.0,774.5714,0.0,BA.1
major_test,0,466,1721,0.0,267332.28,Global,s19065,2024-09-09,92797.71,568,0.0,769.1429,0.0,BA.1
major_test,0,466,1722,0.0,267332.28,Global,s19065,2024-09-10,92819.71,568,0.0,767.2857,0.0,BA.1
major_test,0,466,1723,0.0,267332.28,Global,s19065,2024-09-11,92847.57,566,0.0,766.7143,0.0,BA.1
major_test,0,466,1724,0.0,267332.28,Global,s19065,2024-09-12,92885.71,562,0.0,764.7143,0.0,BA.1
major_test,0,466,1725,0.0,267332.28,Global,s19065,2024-09-13,92940.43,559,0.0,752.2857,0.0,BA.1
major_test,0,466,1726,0.0,267332.28,Global,s19065,2024-09-14,92995.0,559,0.0,754.0,0.0,BA.1
major_test,0,466,1727,0.0,267332.28,Global,s19065,2024-09-15,93052.57,559,0.0,759.5714,0.0,BA.1
major_test,0,466,1728,0.0,267332.28,Global,s19065,2024-09-16,93121.57,556,0.0,753.2857,0.0,BA.1
major_test,0,466,1729,0.0,267332.28,Global,s19065,2024-09-17,93183.86,555,0.0,733.8571,0.0,BA.1
major_test,0,466,1730,0.0,267332.28,Global,s19065,2024-09-18,93233.71,551,0.0,729.1429,0.0,BA.1
major_test,0,466,1731,0.0,267332.28,Global,s19065,2024-09-19,93285.86,549,0.0,729.7143,0.0,BA.1
major_test,0,466,1732,0.0,267332.28,Global,s19065,2024-09-20,93346.71,546,0.0,709.2857,0.0,BA.1
major_test,0,466,1733,0.0,267332.28,Global,s19065,2024-09-21,93402.0,544,0.0,688.4286,0.0,BA.1
major_test,0,466,1734,0.0,267332.28,Global,s19065,2024-09-22,93462.14,543,0.0,666.5714,0.0,BA.1
major_test,0,466,1735,0.0,267332.28,Global,s19065,2024-09-23,93520.43,542,0.0,656.1429,0.0,BA.1
major_test,0,466,1736,0.0,267332.28,Global,s19065,2024-09-24,93587.0,541,0.0,649.2857,0.0,BA.1
major_test,0,466,1737,0.0,267332.28,Global,s19065,2024-09-25,93662.29,537,0.0,639.5714,0.0,BA.1
major_test,0,466,1738,0.0,267332.28,Global,s19065,2024-09-26,93741.71,529,0.0,621.8571,0.0,BA.1
major_test,0,466,1739,0.0,267332.28,Global,s19065,2024-09-27,93805.14,526,0.0,573.7143,0.0,BA.1
major_test,0,466,1740,0.0,267332.28,Global,s19065,2024-09-28,93822.57,525,0.0,535.8571,0.0,BA.1
major_test,0,466,1741,0.0,267332.28,Global,s19065,2024-09-29,93809.43,522,0.0,503.42856,0.0,BA.1
major_test,0,466,1742,0.0,267332.28,Global,s19065,2024-09-30,93769.29,521,0.0,468.2857,0.0,BA.1
major_test,0,466,1743,0.0,267332.28,Global,s19065,2024-10-01,93698.14,521,0.0,437.7143,0.0,BA.1
major_test,0,466,1744,0.0,267332.28,Global,s19065,2024-10-02,93606.86,519,0.0,417.0,0.0,BA.1
major_test,0,466,1745,0.0,267332.28,Global,s19065,2024-10-03,93507.71,517,0.0,386.42856,0.0,BA.1
major_test,0,466,1746,0.0,267332.28,Global,s19065,2024-10-04,93398.0,514,0.0,338.57144,0.0,BA.1
major_test,0,466,1747,0.0,267332.28,Global,s19065,2024-10-05,93279.14,512,0.0,298.42856,0.0,BA.1
major_test,0,466,1748,0.0,267332.28,Global,s19065,2024-10-06,93137.14,510,0.0,262.7143,0.0,BA.1
major_test,0,466,1749,0.0,267332.28,Global,s19065,2024-10-07,92976.29,510,0.0,234.14285,0.0,BA.1
major_test,0,466,1750,0.0,267332.28,Global,s19065,2024-10-08,92803.14,508,0.0,213.28572,0.0,BA.1
major_test,0,466,1751,0.0,267332.28,Global,s19065,2024-10-09,92621.43,505,0.0,199.71428,0.0,BA.1
major_test,0,466,1752,0.0,267332.28,Global,s19065,2024-10-10,92431.43,498,0.0,186.42857,0.0,BA.1
major_test,0,466,1753,0.0,267332.28,Global,s19065,2024-10-11,92245.14,496,0.0,153.14285,0.0,BA.1
major_test,0,466,1754,0.0,267332.28,Global,s19065,2024-10-12,92032.57,493,0.0,132.57143,0.0,BA.1
major_test,0,466,1755,0.0,267332.28,Global,s19065,2024-10-13,91806.86,491,0.0,109.57143,0.0,BA.1
major_test,0,466,1756,0.0,267332.28,Global,s19065,2024-10-14,91570.0,487,0.0,79.14286,0.0,BA.1
major_test,0,466,1757,0.0,267332.28,Global,s19065,2024-10-15,91316.29,486,0.0,53.57143,0.0,BA.1
major_test,0,466,1758,0.0,267332.28,Global,s19065,2024-10-16,91042.86,483,0.0,38.0,0.0,BA.1
major_test,0,139,704,75.28571,95.28572,Global,s5588,2021-11-27,2379568.2,6658,0.42857143,23254.715,1.8429442e-05,BA.2
major_test,0,139,705,75.71429,95.714294,Global,s5588,2021-11-28,2393472.8,6654,0.5714286,24001.572,2.3807965e-05,BA.2
major_test,0,139,706,76.28571,96.28572,Global,s5588,2021-11-29,2408110.5,6660,0.85714287,25326.0,3.3844382e-05,BA.2
major_test,0,139,707,77.14286,97.14286,Global,s5588,2021-11-30,2423922.8,6662,1.0,25556.715,3.912866e-05,BA.2
major_test,0,139,708,78.14286,98.14286,Global,s5588,2021-12-01,2439953.5,6660,0.85714287,26141.0,3.2789216e-05,BA.2
major_test,0,139,709,79.0,99.0,Global,s5588,2021-12-02,2456367.8,6654,1.1428572,26240.285,4.3553537e-05,BA.2
major_test,0,139,710,80.14286,100.14286,Global,s5588,2021-12-03,2472888.8,6644,1.2857143,26085.715,4.928806e-05,BA.2
major_test,0,139,711,81.42857,101.42857,Global,s5588,2021-12-04,2489338.0,6647,1.5714285,25865.0,6.0755017e-05,BA.2
major_test,0,139,712,83.0,103.0,Global,s5588,2021-12-05,2505727.8,6652,1.4285715,25582.143,5.5842527e-05,BA.2
major_test,0,139,713,84.42857,104.42857,Global,s5588,2021-12-06,2521935.2,6672,1.5714285,25081.572,6.265271e-05,BA.2
major_test,0,139,714,86.0,106.0,Global,s5588,2021-12-07,2537833.5,6689,1.8571428,24655.143,7.5324766e-05,BA.2
major_test,0,139,715,87.85714,107.85714,Global,s5588,2021-12-08,2553489.0,6686,2.142857,24047.285,8.9110144e-05,BA.2
major_test,0,139,716,90.0,110.0,Global,s5588,2021-12-09,2569033.5,6692,2.2857144,23302.715,9.80879e-05,BA.2
major_test,0,139,717,92.28571,112.28571,Global,s5588,2021-12-10,2584161.5,6704,3.142857,21671.143,0.00014502498,BA.2
major_test,0,139,718,95.42857,115.42857,Global,s5588,2021-12-11,2597963.2,6730,4.0,21113.428,0.0001894529,BA.2
major_test,0,139,719,99.42857,119.42857,Global,s5588,2021-12-12,2611249.8,6775,5.285714,20531.285,0.00025744684,BA.2
major_test,0,139,720,104.71429,124.71429,Global,s5588,2021-12-13,2623917.0,6812,6.571429,20155.285,0.00032603997,BA.2
major_test,0,139,721,111.28571,131.28572,Global,s5588,2021-12-14,2636220.0,6852,7.857143,19655.143,0.00039975,BA.2
major_test,0,139,722,119.14286,139.14287,Global,s5588,2021-12-15,2648044.8,6868,10.142858,19294.143,0.0005256962,BA.2
major_test,0,139,723,129.28572,149.28572,Global,s5588,2021-12-16,2659468.8,6880,14.428572,18867.857,0.000764717,BA.2
major_test,0,139,724,143.71428,163.7143,Global,s5588,2021-12-17,2670257.8,6899,23.571428,18360.0,0.0012838469,BA.2
major_test,0,139,725,167.28572,187.28572,Global,s5588,2021-12-18,2680479.2,6942,31.428572,17641.857,0.0017814775,BA.2
major_test,0,139,726,198.71428,218.7143,Global,s5588,2021-12-19,2690090.2,6970,43.285713,17373.143,0.0024915305,BA.2
major_test,0,139,727,242.0,262.0,Global,s5588,2021-12-20,2699566.2,7019,49.857143,17042.285,0.0029254963,BA.2
major_test,0,139,728,291.85715,311.85715,Global,s5588,2021-12-21,2708515.5,7060,56.857143,15849.714,0.0035872662,BA.2
major_test,0,139,729,347.85715,368.7143,Global,s5588,2021-12-22,2716261.2,7052,62.857143,14842.857,0.004234841,BA.2
major_test,0,139,730,409.85715,431.57144,Global,s5588,2021-12-23,2723001.2,7046,78.14286,14989.286,0.0052132476,BA.2
major_test,0,139,731,487.14285,509.7143,Global,s5588,2021-12-24,2729656.5,7070,121.71429,15048.714,0.008088019,BA.2
major_test,0,139,732,607.1429,631.4286,Global,s5588,2021-12-25,2736165.0,7102,166.28572,15064.286,0.011038407,BA.2
major_test,0,139,733,771.7143,797.7143,Global,s5588,2021-12-26,2742448.0,7124,207.71428,15073.714,0.013779901,BA.2
major_test,0,139,734,977.7143,1005.4286,Global,s5588,2021-12-27,2748542.5,7158,235.0,15264.857,0.015394838,BA.2
major_test,0,139,735,1211.0,1240.4286,Global,s5588,2021-12-28,2754896.0,7189,253.28572,15412.571,0.01643371,BA.2
major_test,0,139,736,1463.4286,1493.7144,Global,s5588,2021-12-29,2761294.5,7186,275.14285,15553.429,0.017690174,BA.2
major_test,0,139,737,1737.7142,1768.8572,Global,s5588,2021-12-30,2767571.0,7192,354.42856,15718.857,0.022547984,BA.2
major_test,0,139,738,2091.2856,2123.2856,Global,s5588,2021-12-31,2774017.2,7215,394.2857,15742.0,0.025046736,BA.2
major_test,0,139,739,2485.5715,2517.5713,Global,s5588,2022-01-01,2780151.8,7251,393.2857,16227.286,0.024236074,BA.2
major_test,0,139,740,2878.8572,2910.857,Global,s5588,2022-01-02,2786604.8,7272,403.42856,16364.429,0.024652774,BA.2
major_test,0,139,741,3282.2856,3314.2854,Global,s5588,2022-01-03,2792884.2,7302,424.42856,16539.428,0.025661623,BA.2
major_test,0,139,742,3706.7144,3738.7139,Global,s5588,2022-01-04,2799190.5,7330,494.0,17761.857,0.027812406,BA.2
major_test,0,139,743,4200.7144,4232.714,Global,s5588,2022-01-05,2806502.5,7333,522.5714,18805.428,0.027788328,BA.2
major_test,0,139,744,4723.2856,4755.285,Global,s5588,2022-01-06,2814636.8,7333,473.2857,18830.857,0.025133519,BA.2
major_test,0,139,745,5196.5713,5228.571,Global,s5588,2022-01-07,2822594.5,7337,506.0,19553.857,0.025877247,BA.2
major_test,0,139,746,5702.5713,5734.571,Global,s5588,2022-01-08,2831299.5,7361,567.2857,20182.285,0.028108101,BA.2
major_test,0,139,747,6269.857,6301.8564,Global,s5588,2022-01-09,2840343.8,7377,617.1429,20632.857,0.029910684,BA.2
major_test,0,139,748,6884.2856,6918.9995,Global,s5588,2022-01-10,2849621.5,7400,714.7143,21305.285,0.03354634,BA.2
major_test,0,139,749,7596.2856,7633.714,Global,s5588,2022-01-11,2859384.0,7432,766.0,22052.572,0.034735177,BA.2
major_test,0,139,750,8359.571,8399.714,Global,s5588,2022-01-12,2869800.5,7433,856.4286,22401.0,0.03823171,BA.2
major_test,0,139,751,9213.286,9256.143,Global,s5588,2022-01-13,2880023.5,7428,935.5714,22640.428,0.041323043,BA.2
major_test,0,139,752,10146.143,10191.714,Global,s5588,2022-01-14,2889685.5,7423,1048.8572,22907.143,0.045787342,BA.2
major_test,0,139,753,11192.286,11240.571,Global,s5588,2022-01-15,2899261.0,7439,1165.5714,23210.428,0.050217576,BA.2
major_test,0,139,754,12355.143,12406.143,Global,s5588,2022-01-16,2908741.2,7446,1274.8572,23878.857,0.053388532,BA.2
major_test,0,139,755,13630.0,13681.0,Global,s5588,2022-01-17,2918683.2,7465,1349.5714,23907.857,0.056448866,BA.2
major_test,0,139,756,14979.571,15030.571,Global,s5588,2022-01-18,2928277.8,7480,1453.4286,24122.715,0.060251452,BA.2
major_test,0,139,757,16433.0,16484.0,Global,s5588,2022-01-19,2937677.2,7485,1506.2858,24255.428,0.062100977,BA.2
major_test,0,139,758,17939.285,17990.285,Global,s5588,2022-01-20,2947018.2,7478,1594.4286,24398.428,0.065349646,BA.2
major_test,0,139,759,19533.715,19584.713,Global,s5588,2022-01-21,2956508.2,7488,1734.0,24421.143,0.07100405,BA.2
major_test,0,139,760,21267.715,21318.713,Global,s5588,2022-01-22,2965529.5,7517,1827.7142,23972.0,0.07624371,BA.2
major_test,0,139,761,23095.428,23146.428,Global,s5588,2022-01-23,2973484.0,7532,1870.1428,23216.428,0.08055256,BA.2
major_test,0,139,762,24965.572,25016.57,Global,s5588,2022-01-24,2980121.2,7535,1911.0,22724.285,0.08409505,BA.2
major_test,0,139,763,26876.572,26927.57,Global,s5588,2022-01-25,2986009.8,7552,1890.7142,21800.715,0.086727165,BA.2
major_test,0,139,764,28767.285,28818.285,Global,s5588,2022-01-26,2990970.5,7547,1957.2858,21601.285,0.09060969,BA.2
major_test,0,139,765,30724.572,30775.57,Global,s5588,2022-01-27,2995422.8,7543,2088.1428,21842.285,0.09560093,BA.2
major_test,0,139,766,32812.715,32863.715,Global,s5588,2022-01-28,2999723.5,7540,2234.4285,21771.0,0.10263325,BA.2
major_test,0,139,767,35047.145,35098.145,Global,s5588,2022-01-29,3003670.5,7555,2258.7144,21018.428,0.107463524,BA.2
major_test,0,139,768,37305.855,37356.86,Global,s5588,2022-01-30,3006858.5,7555,2412.2856,21225.285,0.11365151,BA.2
major_test,0,139,769,39718.145,39769.145,Global,s5588,2022-01-31,3010092.5,7565,2604.4285,21689.715,0.12007666,BA.2
major_test,0,139,770,42322.57,42373.574,Global,s5588,2022-02-01,3013240.5,7586,2790.2856,21930.0,0.12723601,BA.2
major_test,0,139,771,45112.855,45163.86,Global,s5588,2022-02-02,3016182.8,7575,3000.8572,22218.0,0.13506423,BA.2
major_test,0,139,772,48113.715,48164.715,Global,s5588,2022-02-03,3019525.8,7583,3096.1428,22265.285,0.13905695,BA.2
major_test,0,139,773,51209.855,51260.86,Global,s5588,2022-02-04,3022922.8,7577,3199.1428,22031.0,0.14521097,BA.2
major_test,0,139,774,54409.0,54460.004,Global,s5588,2022-02-05,3026597.2,7582,3470.2856,22470.572,0.1544369,BA.2
major_test,0,139,775,57879.285,57930.29,Global,s5588,2022-02-06,3030768.5,7590,3522.4285,21945.715,0.16050644,BA.2
major_test,0,139,776,61401.715,61452.72,Global,s5588,2022-02-07,3034622.0,7590,3587.0,21382.857,0.1677512,BA.2
major_test,0,139,777,64988.715,65039.72,Global,s5588,2022-02-08,3038125.0,7568,3689.1428,21202.0,0.17399976,BA.2
major_test,0,139,778,68677.86,68728.86,Global,s5588,2022-02-09,3041359.2,7561,3776.2856,21061.428,0.17929865,BA.2
major_test,0,139,779,72454.14,72505.15,Global,s5588,2022-02-10,3043805.2,7564,3915.4285,20741.143,0.18877593,BA.2
major_test,0,139,780,76369.57,76420.58,Global,s5588,2022-02-11,3045325.5,7557,4289.7144,20842.143,0.20581926,BA.2
major_test,0,139,781,80659.28,80710.29,Global,s5588,2022-02-12,3045590.8,7567,4614.0,21018.857,0.21951717,BA.2
major_test,0,139,782,85273.28,85324.29,Global,s5588,2022-02-13,3045108.0,7570,4978.143,21163.572,0.23522225,BA.2
major_test,0,139,783,90251.43,90302.43,Global,s5588,2022-02-14,3044412.2,7579,5269.5713,21402.572,0.24621205,BA.2
major_test,0,139,784,95521.0,95572.0,Global,s5588,2022-02-15,3044091.8,7587,5582.5713,21597.285,0.25848487,BA.2
major_test,0,139,785,101103.57,101154.57,Global,s5588,2022-02-16,3044450.5,7587,5813.2856,21609.715,0.2690126,BA.2
major_test,0,139,786,106916.86,106967.86,Global,s5588,2022-02-17,3045168.5,7591,5976.2856,21546.285,0.27736965,BA.2
major_test,0,139,787,112893.14,112944.15,Global,s5588,2022-02-18,3046194.2,7586,6454.0,21638.715,0.2982617,BA.2
major_test,0,139,788,119347.14,119398.15,Global,s5588,2022-02-19,3048286.0,7591,6678.5713,21417.857,0.31182256,BA.2
major_test,0,139,789,126025.71,126076.72,Global,s5588,2022-02-20,3051101.2,7592,6852.857,21253.428,0.32243538,BA.2
major_test,0,139,790,132878.56,132929.58,Global,s5588,2022-02-21,3053985.2,7567,6795.143,20394.428,0.33318627,BA.2
major_test,0,139,791,139673.72,139724.72,Global,s5588,2022-02-22,3056441.8,7570,6760.857,19622.285,0.34454992,BA.2
