t0,location,spike_name,t1,target_ratio_t1_output,ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2022-06-20,Global,s5588,30,0.005092700477689505,major_test,0,139,909,885713.56,886082.44,2653187.0,7307,832.2857,12532.286,0.066411324,BA.2,121.42857,14235.429,0.008530025,1
2022-06-20,Global,s7200,30,0.007877809926867485,major_test,0,188,909,145.0,146.0,2653187.0,7307,11.285714,12532.286,0.00090053113,BF.7,63.42857,14235.429,0.0044556838,1
2022-06-20,Global,s93007,30,0.006038737948983908,major_test,0,2143,909,16.0,55147.008,2653187.0,7307,0.0,12532.286,0.0,Gamma,0.0,14235.429,0.0,1
2022-06-21,Global,s1080,30,0.00543548446148634,major_test,0,31,910,10.142858,583823.56,2651901.8,7265,0.0,12650.286,0.0,Alpha,0.0,14076.429,0.0,1
2022-06-21,Global,s144,30,0.005196965299546719,major_test,0,5,910,2.0,2936.0002,2651901.8,7265,0.0,12650.286,0.0,Beta,0.0,14076.429,0.0,1
2022-06-21,Global,s15869,30,0.006507675163447857,major_test,0,405,910,17807.143,624382.06,2651901.8,7265,0.14285715,12650.286,1.12928e-05,Delta,0.2857143,14076.429,2.0297357e-05,1
2022-06-21,Global,s164986,30,0.004957143217325211,major_test,0,3762,910,141.28572,17651.42,2651901.8,7265,1.0,12650.286,7.90496e-05,WT,0.14285715,14076.429,1.01486785e-05,1
2022-06-21,Global,s19065,30,0.00495167076587677,major_test,0,466,910,245907.42,267280.25,2651901.8,7265,2.142857,12650.286,0.00016939199,BA.1,0.14285715,14076.429,1.01486785e-05,1
2022-06-21,Global,s45322,30,0.39826199412345886,major_test,0,1054,910,62741.145,62801.574,2651901.8,7265,4337.4287,12650.286,0.342872,BA.5,7422.7144,14076.429,0.52731514,1
2022-06-21,Global,s5588,30,0.005035740789026022,major_test,0,139,910,886483.0,886914.75,2651901.8,7265,785.8571,12650.286,0.062121686,BA.2,117.28571,14076.429,0.008332064,1
2022-06-21,Global,s7200,30,0.007615907117724419,major_test,0,188,910,156.28572,157.28572,2651901.8,7265,11.571428,12650.286,0.00091471674,BF.7,64.57143,14076.429,0.0045872023,1
2022-06-21,Global,s93007,30,0.005977337248623371,major_test,0,2143,910,16.0,55147.008,2651901.8,7265,0.0,12650.286,0.0,Gamma,0.0,14076.429,0.0,1
2022-06-22,Global,s1080,30,0.005370099563151598,major_test,0,31,911,10.0,583823.56,2650566.2,7149,0.0,12697.286,0.0,Alpha,0.0,13860.143,0.0,1
2022-06-22,Global,s144,30,0.0051455930806696415,major_test,0,5,911,2.0,2936.0002,2650566.2,7149,0.0,12697.286,0.0,Beta,0.0,13860.143,0.0,1
2022-06-22,Global,s15869,30,0.006423874292522669,major_test,0,405,911,16258.429,624382.2,2650566.2,7149,0.2857143,12697.286,2.2501998e-05,Delta,0.2857143,13860.143,2.0614096e-05,1
2022-06-22,Global,s164986,30,0.004947795532643795,major_test,0,3762,911,141.57143,17652.42,2650566.2,7149,0.85714287,12697.286,6.750599e-05,WT,0.14285715,13860.143,1.0307048e-05,1
2022-06-22,Global,s19065,30,0.004950534086674452,major_test,0,466,911,243398.28,267282.4,2650566.2,7149,2.142857,12697.286,0.00016876496,BA.1,0.14285715,13860.143,1.0307048e-05,1
2022-06-22,Global,s45322,30,0.39686790108680725,major_test,0,1054,911,67076.29,67139.0,2650566.2,7149,4451.5713,12697.286,0.35059234,BA.5,7317.857,13860.143,0.5279785,1
2022-06-22,Global,s5588,30,0.0050093382596969604,major_test,0,139,911,887190.7,887700.6,2650566.2,7149,747.1429,12697.286,0.058842722,BA.2,115.71429,13860.143,0.008348708,1
2022-06-22,Global,s7200,30,0.007231955416500568,major_test,0,188,911,167.85715,168.85715,2650566.2,7149,12.714286,12697.286,0.0010013388,BF.7,64.28571,13860.143,0.0046381713,1
2022-06-22,Global,s93007,30,0.005894235800951719,major_test,0,2143,911,16.0,55147.008,2650566.2,7149,0.0,12697.286,0.0,Gamma,0.0,13860.143,0.0,1
2022-06-23,Global,s1080,30,0.005616530776023865,major_test,0,31,912,9.857143,583823.56,2649138.5,7056,0.0,12952.429,0.0,Alpha,0.0,13079.857,0.0,1
2022-06-23,Global,s144,30,0.00552626047283411,major_test,0,5,912,2.0,2936.0002,2649138.5,7056,0.0,12952.429,0.0,Beta,0.0,13079.857,0.0,1
2022-06-23,Global,s15869,30,0.008256806060671806,major_test,0,405,912,14839.714,624382.5,2649138.5,7056,0.2857143,12952.429,2.2058743e-05,Delta,0.14285715,13079.857,1.0921919e-05,1
2022-06-23,Global,s164986,30,0.005229553207755089,major_test,0,3762,912,141.7143,17653.277,2649138.5,7056,0.85714287,12952.429,6.6176224e-05,WT,0.2857143,13079.857,2.1843838e-05,1
2022-06-23,Global,s19065,30,0.004957755096256733,major_test,0,466,912,240612.72,267284.56,2649138.5,7056,2.142857,12952.429,0.00016544056,BA.1,0.2857143,13079.857,2.1843838e-05,1
2022-06-23,Global,s45322,30,0.44422128796577454,major_test,0,1054,912,71525.71,71590.57,2649138.5,7056,4589.7144,12952.429,0.35435164,BA.5,6908.4287,13079.857,0.5281731,1
2022-06-23,Global,s5588,30,0.0050436449237167835,major_test,0,139,912,887816.1,888447.75,2649138.5,7056,729.7143,12952.429,0.056338027,BA.2,93.85714,13079.857,0.0071757007,1
2022-06-23,Global,s7200,30,0.006861785426735878,major_test,0,188,912,180.57143,181.57143,2649138.5,7056,12.571428,12952.429,0.00097058463,BF.7,63.42857,13079.857,0.004849332,1
2022-06-23,Global,s93007,30,0.005369666498154402,major_test,0,2143,912,16.0,55147.008,2649138.5,7056,0.0,12952.429,0.0,Gamma,0.0,13079.857,0.0,1
2022-06-24,Global,s1080,30,0.0056402720510959625,major_test,0,31,913,9.714286,583823.56,2647910.2,6955,0.0,13475.429,0.0,Alpha,0.0,12753.857,0.0,1
2022-06-24,Global,s144,30,0.005427946802228689,major_test,0,5,913,2.0,2936.0002,2647910.2,6955,0.0,13475.429,0.0,Beta,0.0,12753.857,0.0,1
2022-06-24,Global,s15869,30,0.00807418767362833,major_test,0,405,913,13575.0,624382.8,2647910.2,6955,0.42857143,13475.429,3.1803916e-05,Delta,0.0,12753.857,0.0,1
2022-06-24,Global,s164986,30,0.005192677490413189,major_test,0,3762,913,142.0,17654.135,2647910.2,6955,0.71428573,13475.429,5.300653e-05,WT,0.2857143,12753.857,2.2402188e-05,1
2022-06-24,Global,s19065,30,0.004956028424203396,major_test,0,466,913,237609.14,267286.72,2647910.2,6955,1.5714285,13475.429,0.00011661436,BA.1,0.2857143,12753.857,2.2402188e-05,1
2022-06-24,Global,s45322,30,0.4338705539703369,major_test,0,1054,913,76113.29,76180.28,2647910.2,6955,4995.2856,13475.429,0.37069586,BA.5,6693.143,12753.857,0.5247936,1
2022-06-24,Global,s5588,30,0.005024533718824387,major_test,0,139,913,888379.56,889177.44,2647910.2,6955,679.7143,13475.429,0.050441016,BA.2,83.71429,12753.857,0.0065638404,1
2022-06-24,Global,s7200,30,0.006944864522665739,major_test,0,188,913,193.14285,194.14285,2647910.2,6955,15.571428,13475.429,0.0011555423,BF.7,65.85714,12753.857,0.0051637036,1
2022-06-24,Global,s93007,30,0.005490818060934544,major_test,0,2143,913,16.0,55147.008,2647910.2,6955,0.0,13475.429,0.0,Gamma,0.0,12753.857,0.0,1
2022-06-25,Global,s1080,30,0.005906648933887482,major_test,0,31,914,9.571429,583823.56,2647134.8,6893,0.0,13457.286,0.0,Alpha,0.0,12469.286,0.0,1
2022-06-25,Global,s144,30,0.00552319036796689,major_test,0,5,914,2.0,2936.0002,2647134.8,6893,0.0,13457.286,0.0,Beta,0.0,12469.286,0.0,1
2022-06-25,Global,s15869,30,0.008430027402937412,major_test,0,405,914,12426.286,624383.25,2647134.8,6893,0.2857143,13457.286,2.1231197e-05,Delta,0.0,12469.286,0.0,1
2022-06-25,Global,s164986,30,0.005264561623334885,major_test,0,3762,914,142.0,17654.85,2647134.8,6893,0.5714286,13457.286,4.2462394e-05,WT,0.14285715,12469.286,1.1456722e-05,1
2022-06-25,Global,s19065,30,0.00495495181530714,major_test,0,466,914,234449.0,267288.28,2647134.8,6893,0.5714286,13457.286,4.2462394e-05,BA.1,0.14285715,12469.286,1.1456722e-05,1
2022-06-25,Global,s45322,30,0.4402296245098114,major_test,0,1054,914,81108.57,81175.57,2647134.8,6893,5104.4287,13457.286,0.37930596,BA.5,6555.7144,12469.286,0.52574897,1
2022-06-25,Global,s5588,30,0.004988684784621,major_test,0,139,914,888851.56,889857.1,2647134.8,6893,635.7143,13457.286,0.04723941,BA.2,72.14286,12469.286,0.005785645,1
2022-06-25,Global,s7200,30,0.006909260526299477,major_test,0,188,914,208.71428,209.71428,2647134.8,6893,16.142857,13457.286,0.0011995626,BF.7,67.42857,12469.286,0.0054075727,1
2022-06-25,Global,s93007,30,0.005837301257997751,major_test,0,2143,914,16.0,55147.008,2647134.8,6893,0.0,13457.286,0.0,Gamma,0.0,12469.286,0.0,1
2022-06-26,Global,s1080,30,0.005586941260844469,major_test,0,31,915,9.428572,583823.56,2646166.0,6863,0.0,13416.0,0.0,Alpha,0.0,12175.571,0.0,1
2022-06-26,Global,s144,30,0.005341066978871822,major_test,0,5,915,2.0,2936.0002,2646166.0,6863,0.0,13416.0,0.0,Beta,0.0,12175.571,0.0,1
2022-06-26,Global,s15869,30,0.008322551846504211,major_test,0,405,915,11370.285,624383.56,2646166.0,6863,0.42857143,13416.0,3.19448e-05,Delta,0.14285715,12175.571,1.17330965e-05,1
2022-06-26,Global,s164986,30,0.005136988125741482,major_test,0,3762,915,142.0,17655.422,2646166.0,6863,0.42857143,13416.0,3.19448e-05,WT,0.2857143,12175.571,2.3466193e-05,1
2022-06-26,Global,s19065,30,0.004957213532179594,major_test,0,466,915,231172.58,267288.84,2646166.0,6863,0.71428573,13416.0,5.3241332e-05,BA.1,0.14285715,12175.571,1.17330965e-05,1
2022-06-26,Global,s45322,30,0.43947696685791016,major_test,0,1054,915,86213.0,86280.0,2646166.0,6863,5247.143,13416.0,0.39111084,BA.5,6373.4287,12175.571,0.5234603,1
2022-06-26,Global,s5588,30,0.004982170183211565,major_test,0,139,915,889252.3,890492.8,2646166.0,6863,576.8571,13416.0,0.0429977,BA.2,64.0,12175.571,0.005256427,1
2022-06-26,Global,s7200,30,0.007335687521845102,major_test,0,188,915,224.85715,225.85713,2646166.0,6863,18.714285,13416.0,0.0013949228,BF.7,67.28571,12175.571,0.005526288,1
2022-06-26,Global,s93007,30,0.0055677201598882675,major_test,0,2143,915,16.0,55147.008,2646166.0,6863,0.0,13416.0,0.0,Gamma,0.0,12175.571,0.0,1
2022-06-27,Global,s1080,30,0.006025414913892746,major_test,0,31,916,9.285714,583823.56,2645023.5,6853,0.0,13551.0,0.0,Alpha,0.0,12163.857,0.0,1
2022-06-27,Global,s144,30,0.00566470343619585,major_test,0,5,916,2.0,2936.0002,2645023.5,6853,0.0,13551.0,0.0,Beta,0.0,12163.857,0.0,1
2022-06-27,Global,s15869,30,0.009366657584905624,major_test,0,405,916,10364.714,624384.0,2645023.5,6853,0.42857143,13551.0,3.1626554e-05,Delta,0.14285715,12163.857,1.1744395e-05,1
2022-06-27,Global,s164986,30,0.005256965756416321,major_test,0,3762,916,141.85715,17655.85,2645023.5,6853,0.42857143,13551.0,3.1626554e-05,WT,0.2857143,12163.857,2.348879e-05,1
2022-06-27,Global,s19065,30,0.004951313603669405,major_test,0,466,916,227831.58,267289.56,2645023.5,6853,0.71428573,13551.0,5.2710922e-05,BA.1,0.14285715,12163.857,1.1744395e-05,1
2022-06-27,Global,s45322,30,0.44400152564048767,major_test,0,1054,916,91460.14,91527.14,2645023.5,6853,5449.5713,13551.0,0.40215272,BA.5,6377.857,12163.857,0.5243285,1
2022-06-27,Global,s5588,30,0.004956150893121958,major_test,0,139,916,889575.9,891069.7,2645023.5,6853,542.0,13551.0,0.03999705,BA.2,62.285713,12163.857,0.005120556,1
2022-06-27,Global,s7200,30,0.00675303116440773,major_test,0,188,916,243.57143,244.57141,2645023.5,6853,22.571428,13551.0,0.0016656652,BF.7,67.57143,12163.857,0.0055550984,1
2022-06-27,Global,s93007,30,0.006170620210468769,major_test,0,2143,916,16.0,55147.008,2645023.5,6853,0.0,13551.0,0.0,Gamma,0.0,12163.857,0.0,1
2022-06-28,Global,s1080,30,0.006324269808828831,major_test,0,31,917,9.142858,583823.56,2643860.8,6789,0.0,13843.286,0.0,Alpha,0.0,12062.429,0.0,1
2022-06-28,Global,s144,30,0.00516504468396306,major_test,0,5,917,2.0,2936.0002,2643860.8,6789,0.0,13843.286,0.0,Beta,0.0,12062.429,0.0,1
2022-06-28,Global,s15869,30,0.010213951580226421,major_test,0,405,917,9381.857,624384.44,2643860.8,6789,0.42857143,13843.286,3.0958792e-05,Delta,0.14285715,12062.429,1.184315e-05,1
2022-06-28,Global,s164986,30,0.0054957992397248745,major_test,0,3762,917,141.42857,17656.277,2643860.8,6789,1.1428572,13843.286,8.2556784e-05,WT,0.2857143,12062.429,2.36863e-05,1
2022-06-28,Global,s19065,30,0.004965325817465782,major_test,0,466,917,224434.14,267290.28,2643860.8,6789,0.71428573,13843.286,5.159799e-05,BA.1,0.14285715,12062.429,1.184315e-05,1
2022-06-28,Global,s45322,30,0.4779420793056488,major_test,0,1054,917,96909.43,96976.71,2643860.8,6789,5675.7144,13843.286,0.4099976,BA.5,6319.143,12062.429,0.5238699,1
2022-06-28,Global,s5588,30,0.004970237612724304,major_test,0,139,917,889842.7,891611.7,2643860.8,6789,526.8571,13843.286,0.038058676,BA.2,58.0,12062.429,0.004808319,1
2022-06-28,Global,s7200,30,0.007745048496872187,major_test,0,188,917,266.14285,267.14285,2643860.8,6789,26.0,13843.286,0.0018781668,BF.7,68.28571,12062.429,0.005661025,1
2022-06-28,Global,s93007,30,0.005416493397206068,major_test,0,2143,917,16.0,55147.008,2643860.8,6789,0.0,13843.286,0.0,Gamma,0.0,12062.429,0.0,1
2022-06-29,Global,s1080,30,0.006239845417439938,major_test,0,31,918,9.0,583823.56,2642803.8,6660,0.0,14102.571,0.0,Alpha,0.0,11956.143,0.0,1
2022-06-29,Global,s144,30,0.005538895260542631,major_test,0,5,918,2.0,2936.0002,2642803.8,6660,0.0,14102.571,0.0,Beta,0.0,11956.143,0.0,1
2022-06-29,Global,s15869,30,0.012020470574498177,major_test,0,405,918,8440.857,624384.9,2642803.8,6660,0.2857143,14102.571,2.0259731e-05,Delta,0.2857143,11956.143,2.3896862e-05,1
2022-06-29,Global,s164986,30,0.006352337542921305,major_test,0,3762,918,141.85715,17657.42,2642803.8,6660,1.8571428,14102.571,0.00013168824,WT,0.42857143,11956.143,3.5845293e-05,1
2022-06-29,Global,s19065,30,0.004967262502759695,major_test,0,466,918,221076.28,267291.0,2642803.8,6660,0.2857143,14102.571,2.0259731e-05,BA.1,0.14285715,11956.143,1.1948431e-05,1
2022-06-29,Global,s45322,30,0.4733772277832031,major_test,0,1054,918,102584.72,102652.42,2642803.8,6660,5859.143,14102.571,0.4154663,BA.5,6288.4287,11956.143,0.525958,1
2022-06-29,Global,s5588,30,0.004967889282852411,major_test,0,139,918,890015.1,892138.56,2642803.8,6660,518.1429,14102.571,0.036741022,BA.2,49.714287,11956.143,0.004158054,1
2022-06-29,Global,s7200,30,0.008436527103185654,major_test,0,188,918,291.85715,293.14285,2642803.8,6660,26.714285,14102.571,0.0018942847,BF.7,76.71429,11956.143,0.0064163073,1
2022-06-29,Global,s93007,30,0.0061004068702459335,major_test,0,2143,918,16.0,55147.008,2642803.8,6660,0.0,14102.571,0.0,Gamma,0.0,11956.143,0.0,1
2022-06-30,Global,s1080,30,0.006535752676427364,major_test,0,31,919,9.0,583823.56,2641903.0,6565,0.0,14195.714,0.0,Alpha,0.0,11925.0,0.0,1
2022-06-30,Global,s144,30,0.005396150518208742,major_test,0,5,919,2.0,2936.0002,2641903.0,6565,0.0,14195.714,0.0,Beta,0.0,11925.0,0.0,1
2022-06-30,Global,s15869,30,0.010818091221153736,major_test,0,405,919,7641.1426,624385.2,2641903.0,6565,0.2857143,14195.714,2.01268e-05,Delta,0.2857143,11925.0,2.395927e-05,1
2022-06-30,Global,s164986,30,0.006057542283087969,major_test,0,3762,919,142.7143,17659.277,2641903.0,6565,1.8571428,14195.714,0.00013082419,WT,0.42857143,11925.0,3.5938905e-05,1
2022-06-30,Global,s19065,30,0.004969186149537563,major_test,0,466,919,217653.42,267291.28,2641903.0,6565,0.2857143,14195.714,2.01268e-05,BA.1,0.14285715,11925.0,1.1979635e-05,1
2022-06-30,Global,s45322,30,0.47826066613197327,major_test,0,1054,919,108443.29,108511.56,2641903.0,6565,5981.0,14195.714,0.42132434,BA.5,6259.857,11925.0,0.5249356,1
2022-06-30,Global,s5588,30,0.004966503940522671,major_test,0,139,919,890139.0,892656.7,2641903.0,6565,499.2857,14195.714,0.03517158,BA.2,43.857143,11925.0,0.003677748,1
2022-06-30,Global,s7200,30,0.008642224594950676,major_test,0,188,919,318.2857,319.85715,2641903.0,6565,29.428572,14195.714,0.0020730603,BF.7,81.85714,11925.0,0.0068643303,1
2022-06-30,Global,s93007,30,0.005829380825161934,major_test,0,2143,919,16.0,55147.008,2641903.0,6565,0.0,14195.714,0.0,Gamma,0.0,11925.0,0.0,1
2022-07-01,Global,s1080,30,0.006570526864379644,major_test,0,31,920,8.857143,583823.56,2640611.2,6469,0.0,13559.286,0.0,Alpha,0.0,11785.571,0.0,1
2022-07-01,Global,s144,30,0.0054221427999436855,major_test,0,5,920,2.0,2936.0002,2640611.2,6469,0.0,13559.286,0.0,Beta,0.0,11785.571,0.0,1
2022-07-01,Global,s15869,30,0.010964343324303627,major_test,0,405,920,6921.857,624385.5,2640611.2,6469,0.14285715,13559.286,1.0535743e-05,Delta,0.42857143,11785.571,3.636408e-05,1
2022-07-01,Global,s164986,30,0.0059425788931548595,major_test,0,3762,920,143.0,17661.135,2640611.2,6469,2.0,13559.286,0.0001475004,WT,0.42857143,11785.571,3.636408e-05,1
2022-07-01,Global,s19065,30,0.004969445522874594,major_test,0,466,920,214157.28,267291.56,2640611.2,6469,0.2857143,13559.286,2.1071486e-05,BA.1,0.14285715,11785.571,1.212136e-05,1
2022-07-01,Global,s45322,30,0.47338202595710754,major_test,0,1054,920,114423.57,114492.56,2640611.2,6469,5889.143,13559.286,0.43432546,BA.5,6212.2856,11785.571,0.52710944,1
2022-07-01,Global,s5588,30,0.004962494596838951,major_test,0,139,920,890245.0,893156.0,2640611.2,6469,468.2857,13559.286,0.03453616,BA.2,40.142857,11785.571,0.0034061018,1
2022-07-01,Global,s7200,30,0.008831003680825233,major_test,0,188,920,347.42856,349.2857,2640611.2,6469,32.0,13559.286,0.0023600063,BF.7,82.28571,11785.571,0.0069819028,1
2022-07-01,Global,s93007,30,0.006123387720435858,major_test,0,2143,920,16.0,55147.008,2640611.2,6469,0.0,13559.286,0.0,Gamma,0.0,11785.571,0.0,1
2022-07-02,Global,s1080,30,0.006335901096463203,major_test,0,31,921,8.714286,583823.56,2638549.5,6348,0.0,14386.0,0.0,Alpha,0.0,11637.714,0.0,1
2022-07-02,Global,s144,30,0.0052899327129125595,major_test,0,5,921,2.0,2936.0002,2638549.5,6348,0.0,14386.0,0.0,Beta,0.0,11637.714,0.0,1
2022-07-02,Global,s15869,30,0.010520604439079762,major_test,0,405,921,6282.4287,624385.6,2638549.5,6348,0.14285715,14386.0,9.93029e-06,Delta,0.42857143,11637.714,3.6826084e-05,1
2022-07-02,Global,s164986,30,0.005803016480058432,major_test,0,3762,921,142.42857,17663.135,2638549.5,6348,2.2857144,14386.0,0.00015888464,WT,0.5714286,11637.714,4.9101447e-05,1
2022-07-02,Global,s19065,30,0.004971020855009556,major_test,0,466,921,210597.28,267291.84,2638549.5,6348,0.2857143,14386.0,1.986058e-05,BA.1,0.14285715,11637.714,1.2275362e-05,1
2022-07-02,Global,s45322,30,0.48566702008247375,major_test,0,1054,921,120311.57,120381.7,2638549.5,6348,6338.4287,14386.0,0.44059703,BA.5,6145.5713,11637.714,0.5280737,1
2022-07-02,Global,s5588,30,0.004972299560904503,major_test,0,139,921,890309.9,893624.3,2638549.5,6348,452.7143,14386.0,0.031469088,BA.2,35.285713,11637.714,0.0030320142,1
2022-07-02,Global,s7200,30,0.009515651501715183,major_test,0,188,921,379.14285,381.2857,2638549.5,6348,38.142857,14386.0,0.0026513871,BF.7,87.0,11637.714,0.007475695,1
2022-07-02,Global,s93007,30,0.00550815649330616,major_test,0,2143,921,16.0,55147.008,2638549.5,6348,0.0,14386.0,0.0,Gamma,0.0,11637.714,0.0,1
2022-07-03,Global,s1080,30,0.006640716455876827,major_test,0,31,922,8.571429,583823.56,2636975.5,6283,0.0,14717.429,0.0,Alpha,0.0,11478.143,0.0,1
2022-07-03,Global,s144,30,0.0053683118894696236,major_test,0,5,922,2.0,2936.0002,2636975.5,6283,0.0,14717.429,0.0,Beta,0.0,11478.143,0.0,1
2022-07-03,Global,s15869,30,0.010280884802341461,major_test,0,405,922,5700.2856,624385.75,2636975.5,6283,0.0,14717.429,0.0,Delta,0.2857143,11478.143,2.4892033e-05,1
2022-07-03,Global,s164986,30,0.006097053177654743,major_test,0,3762,922,142.0,17665.42,2636975.5,6283,2.7142856,14717.429,0.00018442662,WT,0.42857143,11478.143,3.7338046e-05,1
2022-07-03,Global,s19065,30,0.004984298255294561,major_test,0,466,922,206890.14,267292.12,2636975.5,6283,0.0,14717.429,0.0,BA.1,0.14285715,11478.143,1.2446017e-05,1
2022-07-03,Global,s45322,30,0.47480806708335876,major_test,0,1054,922,126648.57,126720.13,2636975.5,6283,6611.5713,14717.429,0.44923413,BA.5,6102.5713,11478.143,0.5316689,1
2022-07-03,Global,s5588,30,0.004973880015313625,major_test,0,139,922,890338.1,894077.0,2636975.5,6283,437.85715,14717.429,0.029750926,BA.2,34.285713,11478.143,0.0029870437,1
2022-07-03,Global,s7200,30,0.009203488938510418,major_test,0,188,922,416.85715,419.42856,2636975.5,6283,38.714287,14717.429,0.0026305062,BF.7,90.28571,11478.143,0.007865882,1
2022-07-03,Global,s93007,30,0.005740426480770111,major_test,0,2143,922,16.0,55147.008,2636975.5,6283,0.0,14717.429,0.0,Gamma,0.0,11478.143,0.0,1
2022-07-04,Global,s1080,30,0.006630714517086744,major_test,0,31,923,8.428572,583823.56,2634591.5,6231,0.0,14816.286,0.0,Alpha,0.0,11206.857,0.0,1
2022-07-04,Global,s144,30,0.005316263064742088,major_test,0,5,923,2.0,2936.0002,2634591.5,6231,0.0,14816.286,0.0,Beta,0.0,11206.857,0.0,1
2022-07-04,Global,s15869,30,0.01090842206031084,major_test,0,405,923,5125.1426,624385.75,2634591.5,6231,0.0,14816.286,0.0,Delta,0.2857143,11206.857,2.5494595e-05,1
2022-07-04,Global,s164986,30,0.0054691811092197895,major_test,0,3762,923,141.28572,17668.135,2634591.5,6231,3.142857,14816.286,0.00021212178,WT,0.5714286,11206.857,5.098919e-05,1
2022-07-04,Global,s19065,30,0.0049774921499192715,major_test,0,466,923,202870.28,267292.12,2634591.5,6231,0.0,14816.286,0.0,BA.1,0.14285715,11206.857,1.2747298e-05,1
2022-07-04,Global,s45322,30,0.48597708344459534,major_test,0,1054,923,133258.14,133331.7,2634591.5,6231,6749.7144,14816.286,0.45556048,BA.5,5958.0,11206.857,0.5316388,1
2022-07-04,Global,s5588,30,0.004975900985300541,major_test,0,139,923,890282.0,894514.9,2634591.5,6231,425.14285,14816.286,0.028694293,BA.2,31.571428,11206.857,0.0028171528,1
2022-07-04,Global,s7200,30,0.008827256970107555,major_test,0,188,923,455.14285,458.14285,2634591.5,6231,38.57143,14816.286,0.002603313,BF.7,92.42857,11206.857,0.008247501,1
2022-07-04,Global,s93007,30,0.005553650204092264,major_test,0,2143,923,16.0,55147.008,2634591.5,6231,0.0,14816.286,0.0,Gamma,0.0,11206.857,0.0,1
2022-07-05,Global,s1080,30,0.006380867213010788,major_test,0,31,924,8.285714,583823.56,2631342.0,6173,0.0,14970.571,0.0,Alpha,0.0,10993.857,0.0,1
2022-07-05,Global,s144,30,0.005328986793756485,major_test,0,5,924,2.0,2936.0002,2631342.0,6173,0.0,14970.571,0.0,Beta,0.0,10993.857,0.0,1
2022-07-05,Global,s15869,30,0.010600282810628414,major_test,0,405,924,4555.1426,624385.75,2631342.0,6173,0.0,14970.571,0.0,Delta,0.2857143,10993.857,2.598854e-05,1
2022-07-05,Global,s164986,30,0.005747747141867876,major_test,0,3762,924,141.28572,17671.277,2631342.0,6173,3.2857144,14970.571,0.00021947823,WT,0.5714286,10993.857,5.197708e-05,1
2022-07-05,Global,s19065,30,0.004980549216270447,major_test,0,466,924,198607.72,267292.12,2631342.0,6173,0.0,14970.571,0.0,BA.1,0.14285715,10993.857,1.299427e-05,1
2022-07-05,Global,s45322,30,0.48101305961608887,major_test,0,1054,924,140006.0,140081.42,2631342.0,6173,6921.857,14970.571,0.46236426,BA.5,5842.4287,10993.857,0.53142667,1
2022-07-05,Global,s5588,30,0.0049721719697117805,major_test,0,139,924,890184.56,894940.0,2631342.0,6173,404.14285,14970.571,0.02699582,BA.2,29.857143,10993.857,0.0027158023,1
2022-07-05,Global,s7200,30,0.009293696843087673,major_test,0,188,924,493.2857,496.7143,2631342.0,6173,38.0,14970.571,0.0025383134,BF.7,92.71429,10993.857,0.0084332805,1
2022-07-05,Global,s93007,30,0.005450631491839886,major_test,0,2143,924,16.0,55147.008,2631342.0,6173,0.0,14970.571,0.0,Gamma,0.0,10993.857,0.0,1
2022-07-06,Global,s1080,30,0.0061471895314753056,major_test,0,31,925,8.142858,583823.56,2628175.8,6053,0.0,15021.0,0.0,Alpha,0.0,10515.286,0.0,1
2022-07-06,Global,s144,30,0.005388764664530754,major_test,0,5,925,2.0,2936.0002,2628175.8,6053,0.0,15021.0,0.0,Beta,0.0,10515.286,0.0,1
2022-07-06,Global,s15869,30,0.011105196550488472,major_test,0,405,925,4033.2856,624385.75,2628175.8,6053,0.0,15021.0,0.0,Delta,0.14285715,10515.286,1.3585664e-05,1
2022-07-06,Global,s164986,30,0.0060381763614714146,major_test,0,3762,925,141.28572,17674.562,2628175.8,6053,3.142857,15021.0,0.00020923089,WT,0.42857143,10515.286,4.0756993e-05,1
2022-07-06,Global,s19065,30,0.004974758252501488,major_test,0,466,925,194182.14,267292.12,2628175.8,6053,0.0,15021.0,0.0,BA.1,0.14285715,10515.286,1.3585664e-05,1
2022-07-06,Global,s45322,30,0.4791339337825775,major_test,0,1054,925,146925.86,147003.28,2628175.8,6053,7003.857,15021.0,0.466271,BA.5,5573.0,10515.286,0.5299903,1
2022-07-06,Global,s5588,30,0.004963304381817579,major_test,0,139,925,890115.44,895344.1,2628175.8,6053,388.14285,15021.0,0.025840014,BA.2,26.857143,10515.286,0.002554105,1
2022-07-06,Global,s7200,30,0.009777272120118141,major_test,0,188,925,531.1429,534.7143,2628175.8,6053,38.57143,15021.0,0.0025678338,BF.7,94.42857,10515.286,0.008980124,1
2022-07-06,Global,s93007,30,0.005762726999819279,major_test,0,2143,925,16.0,55147.008,2628175.8,6053,0.0,15021.0,0.0,Gamma,0.0,10515.286,0.0,1
2022-07-07,Global,s1080,30,0.005992809776216745,major_test,0,31,926,8.0,583823.56,2624343.2,5934,0.0,15116.286,0.0,Alpha,0.0,10175.714,0.0,1
2022-07-07,Global,s144,30,0.005348793230950832,major_test,0,5,926,2.0,2936.0002,2624343.2,5934,0.0,15116.286,0.0,Beta,0.0,10175.714,0.0,1
